segment_id,start_ts,end_ts,dur_s,dist_km,avg_pace_min_km,avg_hr,avg_cad,tag,start_offset_s,end_offset_s,note,points_json
1,2025-05-15 14:21:15+00:00,2025-05-15 14:21:44+00:00,29,,,97.8,104.0,warm-up,0,29,,"[{""timestamp"": ""2025-05-15 14:21:15+00:00"", ""distance_cumulative_km"": NaN, ""pace_min_per_km"": 9.56509779760511, ""cadence"": 100, ""heart_rate"": 101}, {""timestamp"": ""2025-05-15 14:21:16+00:00"", ""distance_cumulative_km"": 0.0017424495130800412, ""pace_min_per_km"": 9.56509779760511, ""cadence"": 100, ""heart_rate"": 102}, {""timestamp"": ""2025-05-15 14:21:17+00:00"", ""distance_cumulative_km"": 0.003393574958828876, ""pace_min_per_km"": 10.094145204358565, ""cadence"": 100, ""heart_rate"": 100}, {""timestamp"": ""2025-05-15 14:21:18+00:00"", ""distance_cumulative_km"": 0.004953399432858486, ""pace_min_per_km"": 10.684984289894922, ""cadence"": 100, ""heart_rate"": 99}, {""timestamp"": ""2025-05-15 14:21:19+00:00"", ""distance_cumulative_km"": 0.0062538492576771606, ""pace_min_per_km"": 12.816103844932188, ""cadence"": 100, ""heart_rate"": 99}, {""timestamp"": ""2025-05-15 14:21:20+00:00"", ""distance_cumulative_km"": 0.007996298834617797, ""pace_min_per_km"": 9.565097447045272, ""cadence"": 100, ""heart_rate"": 99}, {""timestamp"": ""2025-05-15 14:21:21+00:00"", ""distance_cumulative_km"": 0.009856866593889423, ""pace_min_per_km"": 8.957857039576277, ""cadence"": 100, ""heart_rate"": 100}, {""timestamp"": ""2025-05-15 14:21:22+00:00"", ""distance_cumulative_km"": 0.01144808216025736, ""pace_min_per_km"": 10.474193661920326, ""cadence"": 102, ""heart_rate"": 102}, {""timestamp"": ""2025-05-15 14:21:23+00:00"", ""distance_cumulative_km"": 0.01286084454687999, ""pace_min_per_km"": 11.797242167413328, ""cadence"": 102, ""heart_rate"": 102}, {""timestamp"": ""2025-05-15 14:21:24+00:00"", ""distance_cumulative_km"": 0.014325179518837935, ""pace_min_per_km"": 11.38175371016043, ""cadence"": 102, ""heart_rate"": 105}, {""timestamp"": ""2025-05-15 14:21:25+00:00"", ""distance_cumulative_km"": 0.015606472619737768, ""pace_min_per_km"": 13.00771852146494, ""cadence"": 102, ""heart_rate"": 101}, {""timestamp"": ""2025-05-15 14:21:26+00:00"", ""distance_cumulative_km"": 0.016997183126945432, ""pace_min_per_km"": 11.984305801689931, ""cadence"": 102, ""heart_rate"": 98}, {""timestamp"": ""2025-05-15 14:21:27+00:00"", ""distance_cumulative_km"": 0.018374493061105047, ""pace_min_per_km"": 12.100907418611953, ""cadence"": 104, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:28+00:00"", ""distance_cumulative_km"": 0.019965708555325867, ""pace_min_per_km"": 10.474194136829507, ""cadence"": 104, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:29+00:00"", ""distance_cumulative_km"": 0.021646520801913517, ""pace_min_per_km"": 9.915860640494722, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:30+00:00"", ""distance_cumulative_km"": 0.023571674522954875, ""pace_min_per_km"": 8.657334641819979, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:31+00:00"", ""distance_cumulative_km"": 0.025314124016252215, ""pace_min_per_km"": 9.565097906201364, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:32+00:00"", ""distance_cumulative_km"": 0.027158003181355295, ""pace_min_per_km"": 9.038932873385052, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:33+00:00"", ""distance_cumulative_km"": 0.02871782756188393, ""pace_min_per_km"": 10.684984930387841, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:34+00:00"", ""distance_cumulative_km"": 0.030095137563064464, ""pace_min_per_km"": 12.100906829772846, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:35+00:00"", ""distance_cumulative_km"": 0.031472447580895686, ""pace_min_per_km"": 12.100906683481623, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:36+00:00"", ""distance_cumulative_km"": 0.033214897050969534, ""pace_min_per_km"": 9.565098033685686, ""cadence"": 106, ""heart_rate"": 95}, {""timestamp"": ""2025-05-15 14:21:37+00:00"", ""distance_cumulative_km"": 0.034501006134100405, ""pace_min_per_km"": 12.959009635035752, ""cadence"": 106, ""heart_rate"": 93}, {""timestamp"": ""2025-05-15 14:21:38+00:00"", ""distance_cumulative_km"": 0.035969556963992164, ""pace_min_per_km"": 11.349079419490375, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:39+00:00"", ""distance_cumulative_km"": 0.03762176651377453, ""pace_min_per_km"": 10.087521889820431, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:40+00:00"", ""distance_cumulative_km"": 0.039012477022131564, ""pace_min_per_km"": 11.984305791785387, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:41+00:00"", ""distance_cumulative_km"": 0.04076553795983581, ""pace_min_per_km"": 9.507199459835203, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:42+00:00"", ""distance_cumulative_km"": 0.04232536220842268, ""pace_min_per_km"": 10.684985834204866, ""cadence"": 106, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:43+00:00"", ""distance_cumulative_km"": 0.04385170898062127, ""pace_min_per_km"": 10.919340416983307, ""cadence"": 108, ""heart_rate"": 96}, {""timestamp"": ""2025-05-15 14:21:44+00:00"", ""distance_cumulative_km"": 0.04576470146090749, ""pace_min_per_km"": 8.71237089102741, ""cadence"": 110, ""heart_rate"": 97}]"
2,2025-05-15 14:22:15+00:00,2025-05-15 14:22:17+00:00,2,0.003,9.8,125.0,152.7,mid-session,60,62,pause?,"[{""timestamp"": ""2025-05-15 14:22:15+00:00"", ""distance_cumulative_km"": 0.11227691854229326, ""pace_min_per_km"": 9.507204754688527, ""cadence"": 154, ""heart_rate"": 125}, {""timestamp"": ""2025-05-15 14:22:16+00:00"", ""distance_cumulative_km"": 0.11392804289810907, ""pace_min_per_km"": 10.094151867661799, ""cadence"": 152, ""heart_rate"": 125}, {""timestamp"": ""2025-05-15 14:22:17+00:00"", ""distance_cumulative_km"": 0.11567049128261314, ""pace_min_per_km"": 9.565103992875825, ""cadence"": 152, ""heart_rate"": 125}]"
3,2025-05-15 14:22:28+00:00,2025-05-15 14:22:53+00:00,25,0.041,10.2,131.1,119.7,mid-session,73,98,pause?,"[{""timestamp"": ""2025-05-15 14:22:28+00:00"", ""distance_cumulative_km"": 0.13708314792178922, ""pace_min_per_km"": 10.094150287343007, ""cadence"": 152, ""heart_rate"": 132}, {""timestamp"": ""2025-05-15 14:22:29+00:00"", ""distance_cumulative_km"": 0.1385849981428473, ""pace_min_per_km"": 11.097444849232797, ""cadence"": 150, ""heart_rate"": 132}, {""timestamp"": ""2025-05-15 14:22:30+00:00"", ""distance_cumulative_km"": 0.1402323742121027, ""pace_min_per_km"": 10.117119163648765, ""cadence"": 148, ""heart_rate"": 131}, {""timestamp"": ""2025-05-15 14:22:31+00:00"", ""distance_cumulative_km"": 0.1418505568295862, ""pace_min_per_km"": 10.29964097990303, ""cadence"": 144, ""heart_rate"": 131}, {""timestamp"": ""2025-05-15 14:22:32+00:00"", ""distance_cumulative_km"": 0.1435569207530592, ""pace_min_per_km"": 9.7673771525114, ""cadence"": 138, ""heart_rate"": 131}, {""timestamp"": ""2025-05-15 14:22:33+00:00"", ""distance_cumulative_km"": 0.1454406032812358, ""pace_min_per_km"": 8.847934697432043, ""cadence"": 134, ""heart_rate"": 130}, {""timestamp"": ""2025-05-15 14:22:34+00:00"", ""distance_cumulative_km"": 0.14712141496276715, ""pace_min_per_km"": 9.915863974014714, ""cadence"": 130, ""heart_rate"": 130}, {""timestamp"": ""2025-05-15 14:22:35+00:00"", ""distance_cumulative_km"": 0.14849872453554105, ""pace_min_per_km"": 12.100910593711511, ""cadence"": 126, ""heart_rate"": 131}, {""timestamp"": ""2025-05-15 14:22:36+00:00"", ""distance_cumulative_km"": 0.14987603412479433, ""pace_min_per_km"": 12.100910448925253, ""cadence"": 122, ""heart_rate"": 133}, {""timestamp"": ""2025-05-15 14:22:37+00:00"", ""distance_cumulative_km"": 0.15117648349349877, ""pace_min_per_km"": 12.816108339999342, ""cadence"": 118, ""heart_rate"": 133}, {""timestamp"": ""2025-05-15 14:22:38+00:00"", ""distance_cumulative_km"": 0.15256719370819843, ""pace_min_per_km"": 11.984308322348427, ""cadence"": 118, ""heart_rate"": 132}, {""timestamp"": ""2025-05-15 14:22:39+00:00"", ""distance_cumulative_km"": 0.15394000744528064, ""pace_min_per_km"": 12.140539936192551, ""cadence"": 114, ""heart_rate"": 131}, {""timestamp"": ""2025-05-15 14:22:40+00:00"", ""distance_cumulative_km"": 0.15549983143336724, ""pace_min_per_km"": 10.684987618663719, ""cadence"": 112, ""heart_rate"": 131}, {""timestamp"": ""2025-05-15 14:22:41+00:00"", ""distance_cumulative_km"": 0.15715095636444687, ""pace_min_per_km"": 10.094148350786469, ""cadence"": 110, ""heart_rate"": 130}, {""timestamp"": ""2025-05-15 14:22:42+00:00"", ""distance_cumulative_km"": 0.15889340531319399, ""pace_min_per_km"": 9.565100895486191, ""cadence"": 108, ""heart_rate"": 131}, {""timestamp"": ""2025-05-15 14:22:43+00:00"", ""distance_cumulative_km"": 0.1606358542410867, ""pace_min_per_km"": 9.565101009965646, ""cadence"": 108, ""heart_rate"": 130}, {""timestamp"": ""2025-05-15 14:22:44+00:00"", ""distance_cumulative_km"": 0.16283516885736402, ""pace_min_per_km"": 7.578133604282081, ""cadence"": 108, ""heart_rate"": 130}, {""timestamp"": ""2025-05-15 14:22:45+00:00"", ""distance_cumulative_km"": 0.1647481611890913, ""pace_min_per_km"": 8.712371567611674, ""cadence"": 108, ""heart_rate"": 131}, {""timestamp"": ""2025-05-15 14:22:46+00:00"", ""distance_cumulative_km"": 0.16659203989571075, ""pace_min_per_km"": 9.038935120931288, ""cadence"": 108, ""heart_rate"": 129}, {""timestamp"": ""2025-05-15 14:22:47+00:00"", ""distance_cumulative_km"": 0.16879135469692474, ""pace_min_per_km"": 7.578132967049615, ""cadence"": 108, ""heart_rate"": 131}, {""timestamp"": ""2025-05-15 14:22:48+00:00"", ""distance_cumulative_km"": 0.17071329399990995, ""pace_min_per_km"": 8.671813919468162, ""cadence"": 108, ""heart_rate"": 131}, {""timestamp"": ""2025-05-15 14:22:49+00:00"", ""distance_cumulative_km"": 0.17227311806275702, ""pace_min_per_km"": 10.684987106545167, ""cadence"": 108, ""heart_rate"": 130}, {""timestamp"": ""2025-05-15 14:22:50+00:00"", ""distance_cumulative_km"": 0.17364593186713695, ""pace_min_per_km"": 12.140539341042043, ""cadence"": 108, ""heart_rate"": 130}, {""timestamp"": ""2025-05-15 14:22:51+00:00"", ""distance_cumulative_km"": 0.1752970568971438, ""pace_min_per_km"": 10.09414774599508, ""cadence"": 108, ""heart_rate"": 133}, {""timestamp"": ""2025-05-15 14:22:52+00:00"", ""distance_cumulative_km"": 0.17686872609176377, ""pace_min_per_km"": 10.60445802275214, ""cadence"": 108, ""heart_rate"": 132}, {""timestamp"": ""2025-05-15 14:22:53+00:00"", ""distance_cumulative_km"": 0.1778105674939579, ""pace_min_per_km"": 17.695866800050243, ""cadence"": 108, ""heart_rate"": 133}]"
4,2025-05-15 14:24:41+00:00,2025-05-15 14:25:12+00:00,31,0.044,11.7,159.5,111.2,mid-session,206,237,,"[{""timestamp"": ""2025-05-15 14:24:41+00:00"", ""distance_cumulative_km"": 0.40768953109599854, ""pace_min_per_km"": 10.050152423534414, ""cadence"": 140, ""heart_rate"": 167}, {""timestamp"": ""2025-05-15 14:24:42+00:00"", ""distance_cumulative_km"": 0.40946013877544946, ""pace_min_per_km"": 9.412983007714002, ""cadence"": 134, ""heart_rate"": 167}, {""timestamp"": ""2025-05-15 14:24:44+00:00"", ""distance_cumulative_km"": 0.4126211326495725, ""pace_min_per_km"": 10.545227649088021, ""cadence"": 126, ""heart_rate"": 166}, {""timestamp"": ""2025-05-15 14:24:45+00:00"", ""distance_cumulative_km"": 0.41381090627707084, ""pace_min_per_km"": 14.008295035959682, ""cadence"": 120, ""heart_rate"": 166}, {""timestamp"": ""2025-05-15 14:24:46+00:00"", ""distance_cumulative_km"": 0.41576158310165234, ""pace_min_per_km"": 8.544060087234458, ""cadence"": 116, ""heart_rate"": 165}, {""timestamp"": ""2025-05-15 14:24:47+00:00"", ""distance_cumulative_km"": 0.4173214092753186, ""pace_min_per_km"": 10.684972647193296, ""cadence"": 116, ""heart_rate"": 165}, {""timestamp"": ""2025-05-15 14:24:48+00:00"", ""distance_cumulative_km"": 0.41900222333146203, ""pace_min_per_km"": 9.915849965129828, ""cadence"": 112, ""heart_rate"": 164}, {""timestamp"": ""2025-05-15 14:24:49+00:00"", ""distance_cumulative_km"": 0.41994406591181593, ""pace_min_per_km"": 17.695844664123488, ""cadence"": 110, ""heart_rate"": 164}, {""timestamp"": ""2025-05-15 14:24:50+00:00"", ""distance_cumulative_km"": 0.42085927629450104, ""pace_min_per_km"": 18.210785536656687, ""cadence"": 110, ""heart_rate"": 164}, {""timestamp"": ""2025-05-15 14:24:51+00:00"", ""distance_cumulative_km"": 0.4227844320514125, ""pace_min_per_km"": 8.657325486608386, ""cadence"": 110, ""heart_rate"": 163}, {""timestamp"": ""2025-05-15 14:24:52+00:00"", ""distance_cumulative_km"": 0.4246681171704096, ""pace_min_per_km"": 8.847922527982474, ""cadence"": 110, ""heart_rate"": 162}, {""timestamp"": ""2025-05-15 14:24:53+00:00"", ""distance_cumulative_km"": 0.42643872470716726, ""pace_min_per_km"": 9.41298376630647, ""cadence"": 110, ""heart_rate"": 161}, {""timestamp"": ""2025-05-15 14:24:54+00:00"", ""distance_cumulative_km"": 0.4280898517353022, ""pace_min_per_km"": 10.094135530460484, ""cadence"": 110, ""heart_rate"": 160}, {""timestamp"": ""2025-05-15 14:24:55+00:00"", ""distance_cumulative_km"": 0.42955418822391683, ""pace_min_per_km"": 11.381741921740774, ""cadence"": 110, ""heart_rate"": 159}, {""timestamp"": ""2025-05-15 14:24:56+00:00"", ""distance_cumulative_km"": 0.43111401415582395, ""pace_min_per_km"": 10.684974303268678, ""cadence"": 110, ""heart_rate"": 158}, {""timestamp"": ""2025-05-15 14:24:57+00:00"", ""distance_cumulative_km"": 0.4324913255072079, ""pace_min_per_km"": 12.100894967033273, ""cadence"": 110, ""heart_rate"": 158}, {""timestamp"": ""2025-05-15 14:24:58+00:00"", ""distance_cumulative_km"": 0.43379177648866163, ""pace_min_per_km"": 12.816092446152126, ""cadence"": 110, ""heart_rate"": 157}, {""timestamp"": ""2025-05-15 14:24:59+00:00"", ""distance_cumulative_km"": 0.4350730709166361, ""pace_min_per_km"": 13.007705048985338, ""cadence"": 108, ""heart_rate"": 156}, {""timestamp"": ""2025-05-15 14:25:00+00:00"", ""distance_cumulative_km"": 0.436171323282806, ""pace_min_per_km"": 15.175655899676608, ""cadence"": 108, ""heart_rate"": 156}, {""timestamp"": ""2025-05-15 14:25:01+00:00"", ""distance_cumulative_km"": 0.4378187018320608, ""pace_min_per_km"": 10.117103933117745, ""cadence"": 108, ""heart_rate"": 155}, {""timestamp"": ""2025-05-15 14:25:02+00:00"", ""distance_cumulative_km"": 0.4394660803813156, ""pace_min_per_km"": 10.117103933117745, ""cadence"": 108, ""heart_rate"": 155}, {""timestamp"": ""2025-05-15 14:25:03+00:00"", ""distance_cumulative_km"": 0.4409304168699303, ""pace_min_per_km"": 11.381741921740774, ""cadence"": 108, ""heart_rate"": 155}, {""timestamp"": ""2025-05-15 14:25:04+00:00"", ""distance_cumulative_km"": 0.442166070461349, ""pace_min_per_km"": 13.488165385304283, ""cadence"": 106, ""heart_rate"": 155}, {""timestamp"": ""2025-05-15 14:25:05+00:00"", ""distance_cumulative_km"": 0.44346652139719134, ""pace_min_per_km"": 12.816092895656897, ""cadence"": 106, ""heart_rate"": 155}, {""timestamp"": ""2025-05-15 14:25:06+00:00"", ""distance_cumulative_km"": 0.44449752346782695, ""pace_min_per_km"": 16.16553494380981, ""cadence"": 106, ""heart_rate"": 155}, {""timestamp"": ""2025-05-15 14:25:07+00:00"", ""distance_cumulative_km"": 0.44541685962954286, ""pace_min_per_km"": 18.12905952583563, ""cadence"": 106, ""heart_rate"": 155}, {""timestamp"": ""2025-05-15 14:25:08+00:00"", ""distance_cumulative_km"": 0.44642179152521577, ""pace_min_per_km"": 16.584904978898273, ""cadence"": 104, ""heart_rate"": 156}, {""timestamp"": ""2025-05-15 14:25:09+00:00"", ""distance_cumulative_km"": 0.44762422120825407, ""pace_min_per_km"": 13.860852102292204, ""cadence"": 104, ""heart_rate"": 156}, {""timestamp"": ""2025-05-15 14:25:10+00:00"", ""distance_cumulative_km"": 0.44872046353341005, ""pace_min_per_km"": 15.203481582075467, ""cadence"": 104, ""heart_rate"": 156}, {""timestamp"": ""2025-05-15 14:25:11+00:00"", ""distance_cumulative_km"": 0.44990536382338187, ""pace_min_per_km"": 14.065909293005998, ""cadence"": 104, ""heart_rate"": 156}, {""timestamp"": ""2025-05-15 14:25:12+00:00"", ""distance_cumulative_km"": 0.45174403668626656, ""pace_min_per_km"": 9.064527103452182, ""cadence"": 104, ""heart_rate"": 156}]"
5,2025-05-15 14:28:24+00:00,2025-05-15 14:28:47+00:00,23,0.033,11.6,176.5,115.9,mid-session,429,452,pause?,"[{""timestamp"": ""2025-05-15 14:28:24+00:00"", ""distance_cumulative_km"": 0.9561876454100117, ""pace_min_per_km"": 9.932828695865904, ""cadence"": 156, ""heart_rate"": 181}, {""timestamp"": ""2025-05-15 14:28:25+00:00"", ""distance_cumulative_km"": 0.957895278244572, ""pace_min_per_km"": 9.760119191132379, ""cadence"": 150, ""heart_rate"": 181}, {""timestamp"": ""2025-05-15 14:28:26+00:00"", ""distance_cumulative_km"": 0.9594944792685457, ""pace_min_per_km"": 10.421891776048366, ""cadence"": 144, ""heart_rate"": 181}, {""timestamp"": ""2025-05-15 14:28:27+00:00"", ""distance_cumulative_km"": 0.9609658621363224, ""pace_min_per_km"": 11.327235327392225, ""cadence"": 136, ""heart_rate"": 181}, {""timestamp"": ""2025-05-15 14:28:28+00:00"", ""distance_cumulative_km"": 0.962422942265861, ""pace_min_per_km"": 11.438423777885928, ""cadence"": 130, ""heart_rate"": 181}, {""timestamp"": ""2025-05-15 14:28:29+00:00"", ""distance_cumulative_km"": 0.9635386535199874, ""pace_min_per_km"": 14.938183995509101, ""cadence"": 124, ""heart_rate"": 181}, {""timestamp"": ""2025-05-15 14:28:30+00:00"", ""distance_cumulative_km"": 0.9649223074100264, ""pace_min_per_km"": 12.045425608228454, ""cadence"": 120, ""heart_rate"": 180}, {""timestamp"": ""2025-05-15 14:28:31+00:00"", ""distance_cumulative_km"": 0.9661590749424335, ""pace_min_per_km"": 13.476016764090803, ""cadence"": 120, ""heart_rate"": 179}, {""timestamp"": ""2025-05-15 14:28:32+00:00"", ""distance_cumulative_km"": 0.9675059134229959, ""pace_min_per_km"": 12.374683557482525, ""cadence"": 114, ""heart_rate"": 179}, {""timestamp"": ""2025-05-15 14:28:33+00:00"", ""distance_cumulative_km"": 0.9687594999063509, ""pace_min_per_km"": 13.295213550318941, ""cadence"": 110, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:28:34+00:00"", ""distance_cumulative_km"": 0.9702024270607107, ""pace_min_per_km"": 11.550617749234377, ""cadence"": 108, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:28:35+00:00"", ""distance_cumulative_km"": 0.9718928030793337, ""pace_min_per_km"": 9.85975890357002, ""cadence"": 106, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:28:36+00:00"", ""distance_cumulative_km"": 0.973894314524378, ""pace_min_per_km"": 8.327057055439832, ""cadence"": 106, ""heart_rate"": 177}, {""timestamp"": ""2025-05-15 14:28:37+00:00"", ""distance_cumulative_km"": 0.9753513946847828, ""pace_min_per_km"": 11.438423535579926, ""cadence"": 106, ""heart_rate"": 176}, {""timestamp"": ""2025-05-15 14:28:38+00:00"", ""distance_cumulative_km"": 0.9767998253840613, ""pace_min_per_km"": 11.506729323192426, ""cadence"": 106, ""heart_rate"": 175}, {""timestamp"": ""2025-05-15 14:28:39+00:00"", ""distance_cumulative_km"": 0.9789204472334799, ""pace_min_per_km"": 7.859345599296406, ""cadence"": 108, ""heart_rate"": 175}, {""timestamp"": ""2025-05-15 14:28:40+00:00"", ""distance_cumulative_km"": 0.9812617864402013, ""pace_min_per_km"": 7.1184474048671085, ""cadence"": 108, ""heart_rate"": 174}, {""timestamp"": ""2025-05-15 14:28:41+00:00"", ""distance_cumulative_km"": 0.9827331694269181, ""pace_min_per_km"": 11.327234411748826, ""cadence"": 108, ""heart_rate"": 173}, {""timestamp"": ""2025-05-15 14:28:42+00:00"", ""distance_cumulative_km"": 0.9837339251494404, ""pace_min_per_km"": 16.654114110879664, ""cadence"": 108, ""heart_rate"": 173}, {""timestamp"": ""2025-05-15 14:28:43+00:00"", ""distance_cumulative_km"": 0.9846234857912893, ""pace_min_per_km"": 18.73587838301608, ""cadence"": 106, ""heart_rate"": 172}, {""timestamp"": ""2025-05-15 14:28:44+00:00"", ""distance_cumulative_km"": 0.9854072140613424, ""pace_min_per_km"": 21.265916564261666, ""cadence"": 106, ""heart_rate"": 172}, {""timestamp"": ""2025-05-15 14:28:45+00:00"", ""distance_cumulative_km"": 0.9861909423329988, ""pace_min_per_km"": 21.265916520753954, ""cadence"": 102, ""heart_rate"": 171}, {""timestamp"": ""2025-05-15 14:28:46+00:00"", ""distance_cumulative_km"": 0.9874175078256953, ""pace_min_per_km"": 13.588104425927744, ""cadence"": 100, ""heart_rate"": 171}, {""timestamp"": ""2025-05-15 14:28:47+00:00"", ""distance_cumulative_km"": 0.9893276621395193, ""pace_min_per_km"": 8.725316001634502, ""cadence"": 100, ""heart_rate"": 169}]"
6,2025-05-15 14:29:49+00:00,2025-05-15 14:30:10+00:00,21,0.028,12.4,173.5,116.1,mid-session,514,535,pause?,"[{""timestamp"": ""2025-05-15 14:29:49+00:00"", ""distance_cumulative_km"": 1.158489357624721, ""pace_min_per_km"": 9.50656652446348, ""cadence"": 150, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:29:50+00:00"", ""distance_cumulative_km"": 1.1598667601322676, ""pace_min_per_km"": 12.100094132750854, ""cadence"": 144, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:29:51+00:00"", ""distance_cumulative_km"": 1.1611529554537565, ""pace_min_per_km"": 12.958140743902284, ""cadence"": 144, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:29:52+00:00"", ""distance_cumulative_km"": 1.1623634126386693, ""pace_min_per_km"": 13.768929795895978, ""cadence"": 136, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:29:53+00:00"", ""distance_cumulative_km"": 1.1637542147481266, ""pace_min_per_km"": 11.983516480646793, ""cadence"": 130, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:29:54+00:00"", ""distance_cumulative_km"": 1.1652354385773684, ""pace_min_per_km"": 11.251979390939006, ""cadence"": 126, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:29:55+00:00"", ""distance_cumulative_km"": 1.1670794403689464, ""pace_min_per_km"": 9.038331782604722, ""cadence"": 120, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:29:56+00:00"", ""distance_cumulative_km"": 1.1685813876147289, ""pace_min_per_km"": 11.096727962185646, ""cadence"": 116, ""heart_rate"": 178}, {""timestamp"": ""2025-05-15 14:29:57+00:00"", ""distance_cumulative_km"": 1.1698819224836812, ""pace_min_per_km"": 12.815265778630573, ""cadence"": 112, ""heart_rate"": 177}, {""timestamp"": ""2025-05-15 14:29:58+00:00"", ""distance_cumulative_km"": 1.170888720693763, ""pace_min_per_km"": 16.554161333524995, ""cadence"": 112, ""heart_rate"": 177}, {""timestamp"": ""2025-05-15 14:29:59+00:00"", ""distance_cumulative_km"": 1.172279522623719, ""pace_min_per_km"": 11.983518027276656, ""cadence"": 108, ""heart_rate"": 175}, {""timestamp"": ""2025-05-15 14:30:00+00:00"", ""distance_cumulative_km"": 1.173930758773669, ""pace_min_per_km"": 10.093468460283846, ""cadence"": 104, ""heart_rate"": 173}, {""timestamp"": ""2025-05-15 14:30:01+00:00"", ""distance_cumulative_km"": 1.1754906877367808, ""pace_min_per_km"": 10.684268575122525, ""cadence"": 104, ""heart_rate"": 171}, {""timestamp"": ""2025-05-15 14:30:02+00:00"", ""distance_cumulative_km"": 1.1765217550937765, ""pace_min_per_km"": 16.164511355068207, ""cadence"": 104, ""heart_rate"": 171}, {""timestamp"": ""2025-05-15 14:30:03+00:00"", ""distance_cumulative_km"": 1.17817299118435, ""pace_min_per_km"": 10.09346882323309, ""cadence"": 104, ""heart_rate"": 171}, {""timestamp"": ""2025-05-15 14:30:04+00:00"", ""distance_cumulative_km"": 1.179654214805545, ""pace_min_per_km"": 11.251980971349218, ""cadence"": 104, ""heart_rate"": 170}, {""timestamp"": ""2025-05-15 14:30:05+00:00"", ""distance_cumulative_km"": 1.1805762156089201, ""pace_min_per_km"": 18.07666537706863, ""cadence"": 106, ""heart_rate"": 170}, {""timestamp"": ""2025-05-15 14:30:06+00:00"", ""distance_cumulative_km"": 1.1817712524686215, ""pace_min_per_km"": 13.946599106713535, ""cadence"": 106, ""heart_rate"": 169}, {""timestamp"": ""2025-05-15 14:30:07+00:00"", ""distance_cumulative_km"": 1.1825034693412406, ""pace_min_per_km"": 22.76197206489164, ""cadence"": 106, ""heart_rate"": 168}, {""timestamp"": ""2025-05-15 14:30:08+00:00"", ""distance_cumulative_km"": 1.183698506200942, ""pace_min_per_km"": 13.946599106713535, ""cadence"": 106, ""heart_rate"": 168}, {""timestamp"": ""2025-05-15 14:30:09+00:00"", ""distance_cumulative_km"": 1.1851629399250538, ""pace_min_per_km"": 11.38098619663125, ""cadence"": 106, ""heart_rate"": 167}, {""timestamp"": ""2025-05-15 14:30:10+00:00"", ""distance_cumulative_km"": 1.1867228689068028, ""pace_min_per_km"": 10.684268447473583, ""cadence"": 106, ""heart_rate"": 166}]"
