segment_id,start_ts,end_ts,dur_s,dist_km,avg_pace_min_km,avg_hr,avg_cad,tag,start_offset_s,end_offset_s,note,points_json
1,2025-05-28 17:22:14+00:00,2025-05-28 17:22:27+00:00,13,0.022,10.0,95.6,98.4,warm-up,3,16,,"[{""timestamp"": ""2025-05-28 17:22:14+00:00"", ""distance_cumulative_km"": 0.004775066006731209, ""pace_min_per_km"": 23.074702437853194, ""cadence"": 94, ""heart_rate"": 99}, {""timestamp"": ""2025-05-28 17:22:15+00:00"", ""distance_cumulative_km"": 0.005907640579995335, ""pace_min_per_km"": 14.715763882960827, ""cadence"": 96, ""heart_rate"": 97}, {""timestamp"": ""2025-05-28 17:22:16+00:00"", ""distance_cumulative_km"": 0.007143293357400529, ""pace_min_per_km"": 13.488174270930056, ""cadence"": 98, ""heart_rate"": 96}, {""timestamp"": ""2025-05-28 17:22:17+00:00"", ""distance_cumulative_km"": 0.009577843937708594, ""pace_min_per_km"": 6.8459041824019184, ""cadence"": 98, ""heart_rate"": 95}, {""timestamp"": ""2025-05-28 17:22:18+00:00"", ""distance_cumulative_km"": 0.012335062789499496, ""pace_min_per_km"": 6.044750488041395, ""cadence"": 98, ""heart_rate"": 95}, {""timestamp"": ""2025-05-28 17:22:19+00:00"", ""distance_cumulative_km"": 0.013997383791753821, ""pace_min_per_km"": 10.026162201763539, ""cadence"": 98, ""heart_rate"": 94}, {""timestamp"": ""2025-05-28 17:22:20+00:00"", ""distance_cumulative_km"": 0.01620556617210452, ""pace_min_per_km"": 7.547700836809065, ""cadence"": 98, ""heart_rate"": 94}, {""timestamp"": ""2025-05-28 17:22:21+00:00"", ""distance_cumulative_km"": 0.01757838115035091, ""pace_min_per_km"": 12.140528959911075, ""cadence"": 100, ""heart_rate"": 94}, {""timestamp"": ""2025-05-28 17:22:22+00:00"", ""distance_cumulative_km"": 0.01877333893640336, ""pace_min_per_km"": 13.9475219915998, ""cadence"": 100, ""heart_rate"": 95}, {""timestamp"": ""2025-05-28 17:22:23+00:00"", ""distance_cumulative_km"": 0.020598956241172892, ""pace_min_per_km"": 9.129350360810724, ""cadence"": 100, ""heart_rate"": 95}, {""timestamp"": ""2025-05-28 17:22:24+00:00"", ""distance_cumulative_km"": 0.02197177131745482, ""pace_min_per_km"": 12.140528092931032, ""cadence"": 100, ""heart_rate"": 96}, {""timestamp"": ""2025-05-28 17:22:25+00:00"", ""distance_cumulative_km"": 0.023257881293398307, ""pace_min_per_km"": 12.959000638940998, ""cadence"": 100, ""heart_rate"": 96}, {""timestamp"": ""2025-05-28 17:22:26+00:00"", ""distance_cumulative_km"": 0.02473900844891699, ""pace_min_per_km"": 11.25271381184244, ""cadence"": 100, ""heart_rate"": 96}, {""timestamp"": ""2025-05-28 17:22:27+00:00"", ""distance_cumulative_km"": 0.026477907609065963, ""pace_min_per_km"": 9.584627091643522, ""cadence"": 98, ""heart_rate"": 97}]"
2,2025-05-28 17:22:42+00:00,2025-05-28 17:22:45+00:00,3,0.005,10.7,115.0,148.0,warm-up,31,34,,"[{""timestamp"": ""2025-05-28 17:22:42+00:00"", ""distance_cumulative_km"": 0.06979630991288208, ""pace_min_per_km"": 9.56509585362413, ""cadence"": 158, ""heart_rate"": 112}, {""timestamp"": ""2025-05-28 17:22:43+00:00"", ""distance_cumulative_km"": 0.07138752586498945, ""pace_min_per_km"": 10.474191122787037, ""cadence"": 152, ""heart_rate"": 114}, {""timestamp"": ""2025-05-28 17:22:44+00:00"", ""distance_cumulative_km"": 0.07296564902607923, ""pace_min_per_km"": 10.561089534032694, ""cadence"": 146, ""heart_rate"": 116}, {""timestamp"": ""2025-05-28 17:22:45+00:00"", ""distance_cumulative_km"": 0.0744648376193652, ""pace_min_per_km"": 11.117147018487815, ""cadence"": 136, ""heart_rate"": 118}]"
3,2025-05-28 17:23:27+00:00,2025-05-28 17:23:32+00:00,5,0.01,8.0,141.8,155.0,mid-session,76,81,pause?,"[{""timestamp"": ""2025-05-28 17:23:27+00:00"", ""distance_cumulative_km"": 0.194174043081456, ""pace_min_per_km"": 11.097443198648975, ""cadence"": 156, ""heart_rate"": 141}, {""timestamp"": ""2025-05-28 17:23:29+00:00"", ""distance_cumulative_km"": 0.19857971780075234, ""pace_min_per_km"": 10.68498839445198, ""cadence"": 156, ""heart_rate"": 142}, {""timestamp"": ""2025-05-28 17:23:32+00:00"", ""distance_cumulative_km"": 0.20461112556599603, ""pace_min_per_km"": 10.09414956124333, ""cadence"": 154, ""heart_rate"": 143}]"
4,2025-05-28 17:24:03+00:00,2025-05-28 17:25:24+00:00,81,0.124,10.9,118.5,110.3,mid-session,112,193,,"[{""timestamp"": ""2025-05-28 17:24:03+00:00"", ""distance_cumulative_km"": 0.2763528239401307, ""pace_min_per_km"": 9.56510296670818, ""cadence"": 150, ""heart_rate"": 147}, {""timestamp"": ""2025-05-28 17:24:04+00:00"", ""distance_cumulative_km"": 0.2780002000105505, ""pace_min_per_km"": 10.117119156498086, ""cadence"": 144, ""heart_rate"": 147}, {""timestamp"": ""2025-05-28 17:24:05+00:00"", ""distance_cumulative_km"": 0.2796183826269145, ""pace_min_per_km"": 10.299640987028596, ""cadence"": 138, ""heart_rate"": 147}, {""timestamp"": ""2025-05-28 17:24:06+00:00"", ""distance_cumulative_km"": 0.281502065070371, ""pace_min_per_km"": 8.847935095374797, ""cadence"": 132, ""heart_rate"": 147}, {""timestamp"": ""2025-05-28 17:24:07+00:00"", ""distance_cumulative_km"": 0.2830579203964043, ""pace_min_per_km"": 10.712242790910778, ""cadence"": 132, ""heart_rate"": 147}, {""timestamp"": ""2025-05-28 17:24:08+00:00"", ""distance_cumulative_km"": 0.284339213017775, ""pace_min_per_km"": 13.007723389658402, ""cadence"": 126, ""heart_rate"": 147}, {""timestamp"": ""2025-05-28 17:24:09+00:00"", ""distance_cumulative_km"": 0.28553416954958133, ""pace_min_per_km"": 13.947536631148516, ""cadence"": 122, ""heart_rate"": 145}, {""timestamp"": ""2025-05-28 17:24:10+00:00"", ""distance_cumulative_km"": 0.2865408994795782, ""pace_min_per_km"": 16.55528409694906, ""cadence"": 116, ""heart_rate"": 143}, {""timestamp"": ""2025-05-28 17:24:11+00:00"", ""distance_cumulative_km"": 0.28782219211638005, ""pace_min_per_km"": 13.007723233001093, ""cadence"": 112, ""heart_rate"": 141}, {""timestamp"": ""2025-05-28 17:24:12+00:00"", ""distance_cumulative_km"": 0.2893780474623155, ""pace_min_per_km"": 10.7122426538822, ""cadence"": 108, ""heart_rate"": 140}, {""timestamp"": ""2025-05-28 17:24:13+00:00"", ""distance_cumulative_km"": 0.29102542371013107, ""pace_min_per_km"": 10.117118067047391, ""cadence"": 106, ""heart_rate"": 139}, {""timestamp"": ""2025-05-28 17:24:14+00:00"", ""distance_cumulative_km"": 0.2926765484432133, ""pace_min_per_km"": 10.09414956124333, ""cadence"": 104, ""heart_rate"": 138}, {""timestamp"": ""2025-05-28 17:24:15+00:00"", ""distance_cumulative_km"": 0.29423637224439864, ""pace_min_per_km"": 10.684988898960544, ""cadence"": 104, ""heart_rate"": 137}, {""timestamp"": ""2025-05-28 17:24:16+00:00"", ""distance_cumulative_km"": 0.29561368174899105, ""pace_min_per_km"": 12.100911192747828, ""cadence"": 104, ""heart_rate"": 137}, {""timestamp"": ""2025-05-28 17:24:17+00:00"", ""distance_cumulative_km"": 0.2967614770469631, ""pace_min_per_km"": 14.520620557905126, ""cadence"": 104, ""heart_rate"": 136}, {""timestamp"": ""2025-05-28 17:24:18+00:00"", ""distance_cumulative_km"": 0.297951248783049, ""pace_min_per_km"": 14.008317305325418, ""cadence"": 104, ""heart_rate"": 135}, {""timestamp"": ""2025-05-28 17:24:19+00:00"", ""distance_cumulative_km"": 0.2996023734952222, ""pace_min_per_km"": 10.094149689070802, ""cadence"": 104, ""heart_rate"": 134}, {""timestamp"": ""2025-05-28 17:24:20+00:00"", ""distance_cumulative_km"": 0.30119358843965255, ""pace_min_per_km"": 10.474197755832618, ""cadence"": 104, ""heart_rate"": 133}, {""timestamp"": ""2025-05-28 17:24:21+00:00"", ""distance_cumulative_km"": 0.30269543884969896, ""pace_min_per_km"": 11.097443452763484, ""cadence"": 104, ""heart_rate"": 132}, {""timestamp"": ""2025-05-28 17:24:22+00:00"", ""distance_cumulative_km"": 0.304376250570121, ""pace_min_per_km"": 9.915863744580939, ""cadence"": 106, ""heart_rate"": 132}, {""timestamp"": ""2025-05-28 17:24:23+00:00"", ""distance_cumulative_km"": 0.3060385701776466, ""pace_min_per_km"": 10.026170613970576, ""cadence"": 106, ""heart_rate"": 131}, {""timestamp"": ""2025-05-28 17:24:24+00:00"", ""distance_cumulative_km"": 0.30741587981523455, ""pace_min_per_km"": 12.100910024261271, ""cadence"": 106, ""heart_rate"": 130}, {""timestamp"": ""2025-05-28 17:24:25+00:00"", ""distance_cumulative_km"": 0.30860077846109724, ""pace_min_per_km"": 14.065928810193808, ""cadence"": 106, ""heart_rate"": 130}, {""timestamp"": ""2025-05-28 17:24:26+00:00"", ""distance_cumulative_km"": 0.3099914887247587, ""pace_min_per_km"": 11.984307900425316, ""cadence"": 106, ""heart_rate"": 130}, {""timestamp"": ""2025-05-28 17:24:27+00:00"", ""distance_cumulative_km"": 0.3115513127502759, ""pace_min_per_km"": 10.684987362259028, ""cadence"": 106, ""heart_rate"": 129}, {""timestamp"": ""2025-05-28 17:24:28+00:00"", ""distance_cumulative_km"": 0.31329021019432746, ""pace_min_per_km"": 9.584636550599267, ""cadence"": 106, ""heart_rate"": 128}, {""timestamp"": ""2025-05-28 17:24:29+00:00"", ""distance_cumulative_km"": 0.3150291076372147, ""pace_min_per_km"": 9.584636557017049, ""cadence"": 106, ""heart_rate"": 127}, {""timestamp"": ""2025-05-28 17:24:30+00:00"", ""distance_cumulative_km"": 0.3171370236474285, ""pace_min_per_km"": 7.906719204769927, ""cadence"": 106, ""heart_rate"": 125}, {""timestamp"": ""2025-05-28 17:24:31+00:00"", ""distance_cumulative_km"": 0.3188756892178459, ""pace_min_per_km"": 9.585914786360327, ""cadence"": 106, ""heart_rate"": 122}, {""timestamp"": ""2025-05-28 17:24:32+00:00"", ""distance_cumulative_km"": 0.32055650097715876, ""pace_min_per_km"": 9.915863515147183, ""cadence"": 106, ""heart_rate"": 120}, {""timestamp"": ""2025-05-28 17:24:33+00:00"", ""distance_cumulative_km"": 0.3219338105499327, ""pace_min_per_km"": 12.100910593711511, ""cadence"": 108, ""heart_rate"": 118}, {""timestamp"": ""2025-05-28 17:24:34+00:00"", ""distance_cumulative_km"": 0.3229466627761651, ""pace_min_per_km"": 16.455213868656568, ""cadence"": 108, ""heart_rate"": 117}, {""timestamp"": ""2025-05-28 17:24:35+00:00"", ""distance_cumulative_km"": 0.3248718157808573, ""pace_min_per_km"": 8.657337863213199, ""cadence"": 108, ""heart_rate"": 116}, {""timestamp"": ""2025-05-28 17:24:36+00:00"", ""distance_cumulative_km"": 0.32633615029545476, ""pace_min_per_km"": 11.381757265061035, ""cadence"": 108, ""heart_rate"": 116}, {""timestamp"": ""2025-05-28 17:24:37+00:00"", ""distance_cumulative_km"": 0.32761744299514545, ""pace_min_per_km"": 13.007722594551428, ""cadence"": 108, ""heart_rate"": 115}, {""timestamp"": ""2025-05-28 17:24:38+00:00"", ""distance_cumulative_km"": 0.3288987356936718, ""pace_min_per_km"": 13.007722606371939, ""cadence"": 108, ""heart_rate"": 115}, {""timestamp"": ""2025-05-28 17:24:39+00:00"", ""distance_cumulative_km"": 0.33065179617436913, ""pace_min_per_km"": 9.50720193827567, ""cadence"": 108, ""heart_rate"": 115}, {""timestamp"": ""2025-05-28 17:24:40+00:00"", ""distance_cumulative_km"": 0.33298264962618457, ""pace_min_per_km"": 7.1504709946559055, ""cadence"": 110, ""heart_rate"": 114}, {""timestamp"": ""2025-05-28 17:24:41+00:00"", ""distance_cumulative_km"": 0.33484321682158785, ""pace_min_per_km"": 8.957859754367847, ""cadence"": 110, ""heart_rate"": 114}, {""timestamp"": ""2025-05-28 17:24:42+00:00"", ""distance_cumulative_km"": 0.3364148859778566, ""pace_min_per_km"": 10.604458281517866, ""cadence"": 110, ""heart_rate"": 113}, {""timestamp"": ""2025-05-28 17:24:43+00:00"", ""distance_cumulative_km"": 0.3380660109298453, ""pace_min_per_km"": 10.094148222959065, ""cadence"": 110, ""heart_rate"": 113}, {""timestamp"": ""2025-05-28 17:24:44+00:00"", ""distance_cumulative_km"": 0.3393362025113032, ""pace_min_per_km"": 13.121406442381033, ""cadence"": 110, ""heart_rate"": 113}, {""timestamp"": ""2025-05-28 17:24:45+00:00"", ""distance_cumulative_km"": 0.34124919476068144, ""pace_min_per_km"": 8.712371942655356, ""cadence"": 110, ""heart_rate"": 113}, {""timestamp"": ""2025-05-28 17:24:46+00:00"", ""distance_cumulative_km"": 0.34293000644221283, ""pace_min_per_km"": 9.915863974014714, ""cadence"": 110, ""heart_rate"": 112}, {""timestamp"": ""2025-05-28 17:24:47+00:00"", ""distance_cumulative_km"": 0.34477388497260814, ""pace_min_per_km"": 9.038935984805317, ""cadence"": 110, ""heart_rate"": 111}, {""timestamp"": ""2025-05-28 17:24:48+00:00"", ""distance_cumulative_km"": 0.3460599935791655, ""pace_min_per_km"": 12.959014437056643, ""cadence"": 110, ""heart_rate"": 110}, {""timestamp"": ""2025-05-28 17:24:49+00:00"", ""distance_cumulative_km"": 0.34750306213857035, ""pace_min_per_km"": 11.549485914151065, ""cadence"": 110, ""heart_rate"": 108}, {""timestamp"": ""2025-05-28 17:24:50+00:00"", ""distance_cumulative_km"": 0.34957663475924866, ""pace_min_per_km"": 8.037673642965055, ""cadence"": 110, ""heart_rate"": 107}, {""timestamp"": ""2025-05-28 17:24:51+00:00"", ""distance_cumulative_km"": 0.35131908385433774, ""pace_min_per_km"": 9.565100092147897, ""cadence"": 110, ""heart_rate"": 106}, {""timestamp"": ""2025-05-28 17:24:52+00:00"", ""distance_cumulative_km"": 0.3532320762926437, ""pace_min_per_km"": 8.712371082218748, ""cadence"": 110, ""heart_rate"": 106}, {""timestamp"": ""2025-05-28 17:24:53+00:00"", ""distance_cumulative_km"": 0.3550658689763006, ""pace_min_per_km"": 9.088650068536442, ""cadence"": 110, ""heart_rate"": 105}, {""timestamp"": ""2025-05-28 17:24:54+00:00"", ""distance_cumulative_km"": 0.35609686988557554, ""pace_min_per_km"": 16.165553153315006, ""cadence"": 110, ""heart_rate"": 104}, {""timestamp"": ""2025-05-28 17:24:55+00:00"", ""distance_cumulative_km"": 0.35748758018072874, ""pace_min_per_km"": 11.984307629047821, ""cadence"": 110, ""heart_rate"": 104}, {""timestamp"": ""2025-05-28 17:24:56+00:00"", ""distance_cumulative_km"": 0.3585914459986363, ""pace_min_per_km"": 15.0984836468554, ""cadence"": 110, ""heart_rate"": 103}, {""timestamp"": ""2025-05-28 17:24:57+00:00"", ""distance_cumulative_km"": 0.3601177927556554, ""pace_min_per_km"": 10.919340525575677, ""cadence"": 110, ""heart_rate"": 104}, {""timestamp"": ""2025-05-28 17:24:58+00:00"", ""distance_cumulative_km"": 0.3616736485512979, ""pace_min_per_km"": 10.712239557598492, ""cadence"": 110, ""heart_rate"": 104}, {""timestamp"": ""2025-05-28 17:24:59+00:00"", ""distance_cumulative_km"": 0.36286342062894883, ""pace_min_per_km"": 14.00831328375701, ""cadence"": 108, ""heart_rate"": 105}, {""timestamp"": ""2025-05-28 17:25:00+00:00"", ""distance_cumulative_km"": 0.36423623456675985, ""pace_min_per_km"": 12.140538161038357, ""cadence"": 108, ""heart_rate"": 105}, {""timestamp"": ""2025-05-28 17:25:01+00:00"", ""distance_cumulative_km"": 0.36561354441968313, ""pace_min_per_km"": 12.1009081323461, ""cadence"": 108, ""heart_rate"": 106}, {""timestamp"": ""2025-05-28 17:25:02+00:00"", ""distance_cumulative_km"": 0.3668491967268742, ""pace_min_per_km"": 13.488179403709223, ""cadence"": 108, ""heart_rate"": 107}, {""timestamp"": ""2025-05-28 17:25:03+00:00"", ""distance_cumulative_km"": 0.36861980220563734, ""pace_min_per_km"": 9.412994707122742, ""cadence"": 108, ""heart_rate"": 108}, {""timestamp"": ""2025-05-28 17:25:04+00:00"", ""distance_cumulative_km"": 0.3702709272554868, ""pace_min_per_km"": 10.094147624687363, ""cadence"": 108, ""heart_rate"": 108}, {""timestamp"": ""2025-05-28 17:25:05+00:00"", ""distance_cumulative_km"": 0.37183075131833393, ""pace_min_per_km"": 10.684987106545167, ""cadence"": 108, ""heart_rate"": 109}, {""timestamp"": ""2025-05-28 17:25:06+00:00"", ""distance_cumulative_km"": 0.373299301777781, ""pace_min_per_km"": 11.349082282317713, ""cadence"": 108, ""heart_rate"": 109}, {""timestamp"": ""2025-05-28 17:25:07+00:00"", ""distance_cumulative_km"": 0.37531583007285346, ""pace_min_per_km"": 8.265046436851694, ""cadence"": 108, ""heart_rate"": 109}, {""timestamp"": ""2025-05-28 17:25:08+00:00"", ""distance_cumulative_km"": 0.376505602023873, ""pace_min_per_km"": 14.008314774708367, ""cadence"": 108, ""heart_rate"": 109}, {""timestamp"": ""2025-05-28 17:25:09+00:00"", ""distance_cumulative_km"": 0.37742754139239687, ""pace_min_per_km"": 18.077869943535568, ""cadence"": 106, ""heart_rate"": 109}, {""timestamp"": ""2025-05-28 17:25:10+00:00"", ""distance_cumulative_km"": 0.3792613341200616, ""pace_min_per_km"": 9.088649850424844, ""cadence"": 106, ""heart_rate"": 109}, {""timestamp"": ""2025-05-28 17:25:11+00:00"", ""distance_cumulative_km"": 0.38072566882748604, ""pace_min_per_km"": 11.381755766285263, ""cadence"": 108, ""heart_rate"": 108}, {""timestamp"": ""2025-05-28 17:25:12+00:00"", ""distance_cumulative_km"": 0.3821942192892551, ""pace_min_per_km"": 11.349082264372997, ""cadence"": 108, ""heart_rate"": 107}, {""timestamp"": ""2025-05-28 17:25:13+00:00"", ""distance_cumulative_km"": 0.3834803280483859, ""pace_min_per_km"": 12.959012899705064, ""cadence"": 108, ""heart_rate"": 106}, {""timestamp"": ""2025-05-28 17:25:14+00:00"", ""distance_cumulative_km"": 0.3849446627558104, ""pace_min_per_km"": 11.381755766285263, ""cadence"": 108, ""heart_rate"": 106}, {""timestamp"": ""2025-05-28 17:25:15+00:00"", ""distance_cumulative_km"": 0.38660698249981373, ""pace_min_per_km"": 10.026169790813896, ""cadence"": 108, ""heart_rate"": 105}, {""timestamp"": ""2025-05-28 17:25:16+00:00"", ""distance_cumulative_km"": 0.38834588000785636, ""pace_min_per_km"": 9.584636197886661, ""cadence"": 108, ""heart_rate"": 103}, {""timestamp"": ""2025-05-28 17:25:17+00:00"", ""distance_cumulative_km"": 0.38962717290698723, ""pace_min_per_km"": 13.007720569828036, ""cadence"": 108, ""heart_rate"": 104}, {""timestamp"": ""2025-05-28 17:25:18+00:00"", ""distance_cumulative_km"": 0.3904803550519046, ""pace_min_per_km"": 19.534750110850535, ""cadence"": 108, ""heart_rate"": 104}, {""timestamp"": ""2025-05-28 17:25:19+00:00"", ""distance_cumulative_km"": 0.3916753118095943, ""pace_min_per_km"": 13.947533994638635, ""cadence"": 108, ""heart_rate"": 104}, {""timestamp"": ""2025-05-28 17:25:20+00:00"", ""distance_cumulative_km"": 0.3932351358724414, ""pace_min_per_km"": 10.684987106545167, ""cadence"": 110, ""heart_rate"": 105}, {""timestamp"": ""2025-05-28 17:25:21+00:00"", ""distance_cumulative_km"": 0.39553394130463165, ""pace_min_per_km"": 7.2501568713104545, ""cadence"": 110, ""heart_rate"": 104}, {""timestamp"": ""2025-05-28 17:25:22+00:00"", ""distance_cumulative_km"": 0.3972870019318055, ""pace_min_per_km"": 9.507201143903826, ""cadence"": 110, ""heart_rate"": 104}, {""timestamp"": ""2025-05-28 17:25:23+00:00"", ""distance_cumulative_km"": 0.3989381268617235, ""pace_min_per_km"": 10.094148357888553, ""cadence"": 110, ""heart_rate"": 104}, {""timestamp"": ""2025-05-28 17:25:24+00:00"", ""distance_cumulative_km"": 0.4004939823938725, ""pace_min_per_km"": 10.71224137178022, ""cadence"": 110, ""heart_rate"": 104}]"
