segment_id,start_ts,end_ts,dur_s,dist_km,avg_pace_min_km,avg_hr,avg_cad,tag,start_offset_s,end_offset_s,note,points_json
1,2025-05-24 16:40:34+00:00,2025-05-24 16:40:56+00:00,22,0.003,117.9,112.7,,warm-up,2,24,,"[{""timestamp"": ""2025-05-24 16:40:34+00:00"", ""distance_cumulative_km"": 9.15209007779665e-05, ""pace_min_per_km"": 182.10812894460145, ""cadence"": 0, ""heart_rate"": 106}, {""timestamp"": ""2025-05-24 16:40:35+00:00"", ""distance_cumulative_km"": 0.00018304180388463087, ""pace_min_per_km"": 182.10812431096264, ""cadence"": 0, ""heart_rate"": 106}, {""timestamp"": ""2025-05-24 16:40:36+00:00"", ""distance_cumulative_km"": 0.00029423688385050545, ""pace_min_per_km"": 149.88702742167152, ""cadence"": 0, ""heart_rate"": 107}, {""timestamp"": ""2025-05-24 16:40:37+00:00"", ""distance_cumulative_km"": 0.00029423688385050545, ""pace_min_per_km"": NaN, ""cadence"": 0, ""heart_rate"": 107}, {""timestamp"": ""2025-05-24 16:40:38+00:00"", ""distance_cumulative_km"": 0.0004382522329810692, ""pace_min_per_km"": 115.72863656977309, ""cadence"": 0, ""heart_rate"": 108}, {""timestamp"": ""2025-05-24 16:40:39+00:00"", ""distance_cumulative_km"": 0.0005297731327189376, ""pace_min_per_km"": 182.10813101418694, ""cadence"": 0, ""heart_rate"": 109}, {""timestamp"": ""2025-05-24 16:40:40+00:00"", ""distance_cumulative_km"": 0.0005297731327189376, ""pace_min_per_km"": NaN, ""cadence"": 0, ""heart_rate"": 110}, {""timestamp"": ""2025-05-24 16:40:41+00:00"", ""distance_cumulative_km"": 0.0006212940312924571, ""pace_min_per_km"": 182.10813333100643, ""cadence"": 0, ""heart_rate"": 111}, {""timestamp"": ""2025-05-24 16:40:42+00:00"", ""distance_cumulative_km"": 0.0006212940312924571, ""pace_min_per_km"": NaN, ""cadence"": 0, ""heart_rate"": 112}, {""timestamp"": ""2025-05-24 16:40:43+00:00"", ""distance_cumulative_km"": 0.0007653093810086301, ""pace_min_per_km"": 115.72863609918603, ""cadence"": 0, ""heart_rate"": 114}, {""timestamp"": ""2025-05-24 16:40:44+00:00"", ""distance_cumulative_km"": 0.0007653093810086301, ""pace_min_per_km"": NaN, ""cadence"": 0, ""heart_rate"": 114}, {""timestamp"": ""2025-05-24 16:40:45+00:00"", ""distance_cumulative_km"": 0.0008765044609745046, ""pace_min_per_km"": 149.88702742167152, ""cadence"": 0, ""heart_rate"": 115}, {""timestamp"": ""2025-05-24 16:40:46+00:00"", ""distance_cumulative_km"": 0.0009680253585079258, ""pace_min_per_km"": 182.1081354005923, ""cadence"": 0, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:40:47+00:00"", ""distance_cumulative_km"": 0.0015314831838767733, ""pace_min_per_km"": 29.579321201351213, ""cadence"": 0, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:40:48+00:00"", ""distance_cumulative_km"": 0.0020124549365424056, ""pace_min_per_km"": 34.652138940863246, ""cadence"": 0, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:40:49+00:00"", ""distance_cumulative_km"": 0.002103975822991464, ""pace_min_per_km"": 182.10815745624163, ""cadence"": 0, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:40:50+00:00"", ""distance_cumulative_km"": 0.0021954967106048713, ""pace_min_per_km"": 182.10815513942183, ""cadence"": 0, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:40:51+00:00"", ""distance_cumulative_km"": 0.0022870175993826274, ""pace_min_per_km"": 182.10815282260208, ""cadence"": 0, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:40:52+00:00"", ""distance_cumulative_km"": 0.002470059372280745, ""pace_min_per_km"": 91.05407872812081, ""cadence"": 0, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:40:53+00:00"", ""distance_cumulative_km"": 0.0025615802598941526, ""pace_min_per_km"": 182.10815513942183, ""cadence"": 0, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:40:54+00:00"", ""distance_cumulative_km"": 0.002744622033956619, ""pace_min_per_km"": 91.05407814891586, ""cadence"": 0, ""heart_rate"": 115}, {""timestamp"": ""2025-05-24 16:40:55+00:00"", ""distance_cumulative_km"": 0.003019184696796841, ""pace_min_per_km"": 60.70271837980728, ""cadence"": 0, ""heart_rate"": 115}, {""timestamp"": ""2025-05-24 16:40:56+00:00"", ""distance_cumulative_km"": 0.0032022264708593076, ""pace_min_per_km"": 91.05407814891586, ""cadence"": 0, ""heart_rate"": 115}]"
2,2025-05-24 16:41:05+00:00,2025-05-24 16:41:12+00:00,7,0.001,118.5,110.6,118.8,warm-up,33,40,,"[{""timestamp"": ""2025-05-24 16:41:05+00:00"", ""distance_cumulative_km"": 0.00340494243843859, ""pace_min_per_km"": 149.88702742167152, ""cadence"": 222, ""heart_rate"": 111}, {""timestamp"": ""2025-05-24 16:41:06+00:00"", ""distance_cumulative_km"": 0.0036273325997849873, ""pace_min_per_km"": 74.94351323411188, ""cadence"": 222, ""heart_rate"": 111}, {""timestamp"": ""2025-05-24 16:41:07+00:00"", ""distance_cumulative_km"": 0.003738527679750862, ""pace_min_per_km"": 149.88702742167152, ""cadence"": 74, ""heart_rate"": 111}, {""timestamp"": ""2025-05-24 16:41:08+00:00"", ""distance_cumulative_km"": 0.003738527679750862, ""pace_min_per_km"": NaN, ""cadence"": 74, ""heart_rate"": 111}, {""timestamp"": ""2025-05-24 16:41:09+00:00"", ""distance_cumulative_km"": 0.003849722759716737, ""pace_min_per_km"": 149.88702742167152, ""cadence"": 66, ""heart_rate"": 111}, {""timestamp"": ""2025-05-24 16:41:10+00:00"", ""distance_cumulative_km"": 0.003849722759716737, ""pace_min_per_km"": NaN, ""cadence"": 100, ""heart_rate"": 110}, {""timestamp"": ""2025-05-24 16:41:11+00:00"", ""distance_cumulative_km"": 0.003960917840389936, ""pace_min_per_km"": 149.88702646822375, ""cadence"": 96, ""heart_rate"": 110}, {""timestamp"": ""2025-05-24 16:41:12+00:00"", ""distance_cumulative_km"": 0.004389257158227613, ""pace_min_per_km"": 38.91004002185946, ""cadence"": 96, ""heart_rate"": 110}]"
3,2025-05-24 16:45:13+00:00,2025-05-24 16:45:40+00:00,27,0.016,27.6,152.3,116.9,mid-session,281,308,pause?,"[{""timestamp"": ""2025-05-24 16:45:13+00:00"", ""distance_cumulative_km"": 0.6072544910933776, ""pace_min_per_km"": 10.094154651047656, ""cadence"": 150, ""heart_rate"": 158}, {""timestamp"": ""2025-05-24 16:45:14+00:00"", ""distance_cumulative_km"": 0.6089353018426726, ""pace_min_per_km"": 9.915869473699594, ""cadence"": 144, ""heart_rate"": 158}, {""timestamp"": ""2025-05-24 16:45:15+00:00"", ""distance_cumulative_km"": 0.610495124765472, ""pace_min_per_km"": 10.684994916018654, ""cadence"": 138, ""heart_rate"": 158}, {""timestamp"": ""2025-05-24 16:45:16+00:00"", ""distance_cumulative_km"": 0.6118858340650687, ""pace_min_per_km"": 11.984316208162305, ""cadence"": 134, ""heart_rate"": 159}, {""timestamp"": ""2025-05-24 16:45:17+00:00"", ""distance_cumulative_km"": 0.6128986857007159, ""pace_min_per_km"": 16.455223463554418, ""cadence"": 128, ""heart_rate"": 160}, {""timestamp"": ""2025-05-24 16:45:18+00:00"", ""distance_cumulative_km"": 0.6139115373352058, ""pace_min_per_km"": 16.45522348235658, ""cadence"": 122, ""heart_rate"": 161}, {""timestamp"": ""2025-05-24 16:45:19+00:00"", ""distance_cumulative_km"": 0.6146437041692504, ""pace_min_per_km"": 22.763527689348596, ""cadence"": 122, ""heart_rate"": 161}, {""timestamp"": ""2025-05-24 16:45:20+00:00"", ""distance_cumulative_km"": 0.6153218521357606, ""pace_min_per_km"": 24.576789761335835, ""cadence"": 114, ""heart_rate"": 160}, {""timestamp"": ""2025-05-24 16:45:21+00:00"", ""distance_cumulative_km"": 0.6154133729913474, ""pace_min_per_km"": 182.10821886599038, ""cadence"": 114, ""heart_rate"": 159}, {""timestamp"": ""2025-05-24 16:45:22+00:00"", ""distance_cumulative_km"": 0.6155048938469341, ""pace_min_per_km"": 182.10821886599038, ""cadence"": 106, ""heart_rate"": 158}, {""timestamp"": ""2025-05-24 16:45:23+00:00"", ""distance_cumulative_km"": 0.6158853979630952, ""pace_min_per_km"": 43.8016286608097, ""cadence"": 106, ""heart_rate"": 156}, {""timestamp"": ""2025-05-24 16:45:24+00:00"", ""distance_cumulative_km"": 0.6163174439389649, ""pace_min_per_km"": 38.57621857592558, ""cadence"": 0, ""heart_rate"": 154}, {""timestamp"": ""2025-05-24 16:45:25+00:00"", ""distance_cumulative_km"": 0.6168127178037085, ""pace_min_per_km"": 33.65148291971437, ""cadence"": 0, ""heart_rate"": 153}, {""timestamp"": ""2025-05-24 16:45:26+00:00"", ""distance_cumulative_km"": 0.61826114816745, ""pace_min_per_km"": 11.50673198879051, ""cadence"": 0, ""heart_rate"": 152}, {""timestamp"": ""2025-05-24 16:45:27+00:00"", ""distance_cumulative_km"": 0.6186416522710055, ""pace_min_per_km"": 43.801630111906306, ""cadence"": 92, ""heart_rate"": 151}, {""timestamp"": ""2025-05-24 16:45:28+00:00"", ""distance_cumulative_km"": 0.6189875643653944, ""pace_min_per_km"": 48.18189438980133, ""cadence"": 92, ""heart_rate"": 151}, {""timestamp"": ""2025-05-24 16:45:29+00:00"", ""distance_cumulative_km"": 0.61927559498579, ""pace_min_per_km"": 57.86433392779842, ""cadence"": 0, ""heart_rate"": 150}, {""timestamp"": ""2025-05-24 16:45:30+00:00"", ""distance_cumulative_km"": 0.6200801738578504, ""pace_min_per_km"": 20.714811908145602, ""cadence"": 0, ""heart_rate"": 150}, {""timestamp"": ""2025-05-24 16:45:31+00:00"", ""distance_cumulative_km"": 0.6202241891654997, ""pace_min_per_km"": 115.72866990353853, ""cadence"": 0, ""heart_rate"": 149}, {""timestamp"": ""2025-05-24 16:45:32+00:00"", ""distance_cumulative_km"": 0.6204465793261388, ""pace_min_per_km"": 74.94351347247382, ""cadence"": 0, ""heart_rate"": 149}, {""timestamp"": ""2025-05-24 16:45:33+00:00"", ""distance_cumulative_km"": 0.6212303069636432, ""pace_min_per_km"": 21.26593372803774, ""cadence"": 0, ""heart_rate"": 148}, {""timestamp"": ""2025-05-24 16:45:34+00:00"", ""distance_cumulative_km"": 0.6221332213905664, ""pace_min_per_km"": 18.458781367349594, ""cadence"": 0, ""heart_rate"": 146}, {""timestamp"": ""2025-05-24 16:45:35+00:00"", ""distance_cumulative_km"": 0.6223737072390163, ""pace_min_per_km"": 69.30428591714951, ""cadence"": 96, ""heart_rate"": 146}, {""timestamp"": ""2025-05-24 16:45:36+00:00"", ""distance_cumulative_km"": 0.6226617378278517, ""pace_min_per_km"": 57.86434026810369, ""cadence"": 96, ""heart_rate"": 144}, {""timestamp"": ""2025-05-24 16:45:37+00:00"", ""distance_cumulative_km"": 0.6230076499146748, ""pace_min_per_km"": 48.18189544363883, ""cadence"": 0, ""heart_rate"": 144}, {""timestamp"": ""2025-05-24 16:45:38+00:00"", ""distance_cumulative_km"": 0.6232822123415769, ""pace_min_per_km"": 60.70277054314542, ""cadence"": 0, ""heart_rate"": 143}, {""timestamp"": ""2025-05-24 16:45:39+00:00"", ""distance_cumulative_km"": 0.6234963818531727, ""pace_min_per_km"": 77.82013357459782, ""cadence"": 0, ""heart_rate"": 143}, {""timestamp"": ""2025-05-24 16:45:40+00:00"", ""distance_cumulative_km"": 0.6235879026647947, ""pace_min_per_km"": 182.1083063471292, ""cadence"": 0, ""heart_rate"": 143}]"
4,2025-05-24 16:45:51+00:00,2025-05-24 16:46:02+00:00,11,0.002,93.2,147.5,92.0,mid-session,319,330,pause?,"[{""timestamp"": ""2025-05-24 16:45:51+00:00"", ""distance_cumulative_km"": 0.6238283885113557, ""pace_min_per_km"": 69.3042864614922, ""cadence"": 0, ""heart_rate"": 147}, {""timestamp"": ""2025-05-24 16:45:52+00:00"", ""distance_cumulative_km"": 0.6239395835920288, ""pace_min_per_km"": 149.88702646822375, ""cadence"": 0, ""heart_rate"": 147}, {""timestamp"": ""2025-05-24 16:45:53+00:00"", ""distance_cumulative_km"": 0.6239395835920288, ""pace_min_per_km"": NaN, ""cadence"": 0, ""heart_rate"": 147}, {""timestamp"": ""2025-05-24 16:45:54+00:00"", ""distance_cumulative_km"": 0.6241537531107937, ""pace_min_per_km"": 77.82013096969813, ""cadence"": 0, ""heart_rate"": 148}, {""timestamp"": ""2025-05-24 16:45:55+00:00"", ""distance_cumulative_km"": 0.6242452739256603, ""pace_min_per_km"": 182.10829989110638, ""cadence"": 0, ""heart_rate"": 148}, {""timestamp"": ""2025-05-24 16:45:56+00:00"", ""distance_cumulative_km"": 0.6248055439417939, ""pace_min_per_km"": 29.747620825790662, ""cadence"": 0, ""heart_rate"": 148}, {""timestamp"": ""2025-05-24 16:45:57+00:00"", ""distance_cumulative_km"": 0.6248970647577626, ""pace_min_per_km"": 182.1082976978955, ""cadence"": 0, ""heart_rate"": 148}, {""timestamp"": ""2025-05-24 16:45:58+00:00"", ""distance_cumulative_km"": 0.6251112342822859, ""pace_min_per_km"": 77.82012887736123, ""cadence"": 0, ""heart_rate"": 148}, {""timestamp"": ""2025-05-24 16:45:59+00:00"", ""distance_cumulative_km"": 0.6252027550981925, ""pace_min_per_km"": 182.10829782150637, ""cadence"": 112, ""heart_rate"": 148}, {""timestamp"": ""2025-05-24 16:46:00+00:00"", ""distance_cumulative_km"": 0.6254907856933716, ""pace_min_per_km"": 57.86433899369749, ""cadence"": 90, ""heart_rate"": 148}, {""timestamp"": ""2025-05-24 16:46:01+00:00"", ""distance_cumulative_km"": 0.6257049552235469, ""pace_min_per_km"": 77.82012682360816, ""cadence"": 90, ""heart_rate"": 147}, {""timestamp"": ""2025-05-24 16:46:02+00:00"", ""distance_cumulative_km"": 0.6257964760439246, ""pace_min_per_km"": 182.10828892505316, ""cadence"": 76, ""heart_rate"": 146}]"
5,2025-05-24 16:46:17+00:00,2025-05-24 16:47:00+00:00,43,0.015,47.9,128.0,84.0,mid-session,345,388,,"[{""timestamp"": ""2025-05-24 16:46:17+00:00"", ""distance_cumulative_km"": 0.62597951768468, ""pace_min_per_km"": 91.05414446252658, ""cadence"": 0, ""heart_rate"": 137}, {""timestamp"": ""2025-05-24 16:46:18+00:00"", ""distance_cumulative_km"": 0.6264371217842398, ""pace_min_per_km"": 36.42165797035636, ""cadence"": 0, ""heart_rate"": 136}, {""timestamp"": ""2025-05-24 16:46:19+00:00"", ""distance_cumulative_km"": 0.6265286426046175, ""pace_min_per_km"": 182.10828892505316, ""cadence"": 0, ""heart_rate"": 135}, {""timestamp"": ""2025-05-24 16:46:20+00:00"", ""distance_cumulative_km"": 0.6266201634249952, ""pace_min_per_km"": 182.10828892505316, ""cadence"": 0, ""heart_rate"": 132}, {""timestamp"": ""2025-05-24 16:46:21+00:00"", ""distance_cumulative_km"": 0.6268947258837997, ""pace_min_per_km"": 60.702763489866946, ""cadence"": 0, ""heart_rate"": 134}, {""timestamp"": ""2025-05-24 16:46:22+00:00"", ""distance_cumulative_km"": 0.6273523299845237, ""pace_min_per_km"": 36.421657877683494, ""cadence"": 0, ""heart_rate"": 133}, {""timestamp"": ""2025-05-24 16:46:23+00:00"", ""distance_cumulative_km"": 0.6280844965452167, ""pace_min_per_km"": 22.763536188032322, ""cadence"": 0, ""heart_rate"": 132}, {""timestamp"": ""2025-05-24 16:46:24+00:00"", ""distance_cumulative_km"": 0.6287251422855319, ""pace_min_per_km"": 26.015469941000315, ""cadence"": 0, ""heart_rate"": 132}, {""timestamp"": ""2025-05-24 16:46:25+00:00"", ""distance_cumulative_km"": 0.6289997047443363, ""pace_min_per_km"": 60.702763489866946, ""cadence"": 0, ""heart_rate"": 131}, {""timestamp"": ""2025-05-24 16:46:26+00:00"", ""distance_cumulative_km"": 0.6289997047443363, ""pace_min_per_km"": NaN, ""cadence"": 0, ""heart_rate"": 130}, {""timestamp"": ""2025-05-24 16:46:27+00:00"", ""distance_cumulative_km"": 0.6290912255658784, ""pace_min_per_km"": 182.1082866082317, ""cadence"": 0, ""heart_rate"": 131}, {""timestamp"": ""2025-05-24 16:46:28+00:00"", ""distance_cumulative_km"": 0.6294573088450606, ""pace_min_per_km"": 45.52707252086598, ""cadence"": 0, ""heart_rate"": 130}, {""timestamp"": ""2025-05-24 16:46:29+00:00"", ""distance_cumulative_km"": 0.6300497576225783, ""pace_min_per_km"": 28.131883518823688, ""cadence"": 0, ""heart_rate"": 129}, {""timestamp"": ""2025-05-24 16:46:30+00:00"", ""distance_cumulative_km"": 0.6306100276515351, ""pace_min_per_km"": 29.747620144940072, ""cadence"": 0, ""heart_rate"": 129}, {""timestamp"": ""2025-05-24 16:46:31+00:00"", ""distance_cumulative_km"": 0.6308845901015838, ""pace_min_per_km"": 60.70276542565288, ""cadence"": 0, ""heart_rate"": 129}, {""timestamp"": ""2025-05-24 16:46:32+00:00"", ""distance_cumulative_km"": 0.6314337150028456, ""pace_min_per_km"": 30.351382648470285, ""cadence"": 0, ""heart_rate"": 129}, {""timestamp"": ""2025-05-24 16:46:33+00:00"", ""distance_cumulative_km"": 0.6315777302987414, ""pace_min_per_km"": 115.72867934844363, ""cadence"": 0, ""heart_rate"": 130}, {""timestamp"": ""2025-05-24 16:46:34+00:00"", ""distance_cumulative_km"": 0.631760771930679, ""pace_min_per_km"": 91.05414884894775, ""cadence"": 0, ""heart_rate"": 130}, {""timestamp"": ""2025-05-24 16:46:35+00:00"", ""distance_cumulative_km"": 0.631760771930679, ""pace_min_per_km"": NaN, ""cadence"": 0, ""heart_rate"": 129}, {""timestamp"": ""2025-05-24 16:46:36+00:00"", ""distance_cumulative_km"": 0.6319438135614523, ""pace_min_per_km"": 91.05414942815315, ""cadence"": 0, ""heart_rate"": 129}, {""timestamp"": ""2025-05-24 16:46:37+00:00"", ""distance_cumulative_km"": 0.6319438135614523, ""pace_min_per_km"": NaN, ""cadence"": 0, ""heart_rate"": 130}, {""timestamp"": ""2025-05-24 16:46:38+00:00"", ""distance_cumulative_km"": 0.6322183760081943, ""pace_min_per_km"": 60.70276615672312, ""cadence"": 84, ""heart_rate"": 129}, {""timestamp"": ""2025-05-24 16:46:39+00:00"", ""distance_cumulative_km"": 0.6322183760081943, ""pace_min_per_km"": NaN, ""cadence"": 84, ""heart_rate"": 129}, {""timestamp"": ""2025-05-24 16:46:40+00:00"", ""distance_cumulative_km"": 0.6343394911954293, ""pace_min_per_km"": 7.857517639919614, ""cadence"": 84, ""heart_rate"": 128}, {""timestamp"": ""2025-05-24 16:46:41+00:00"", ""distance_cumulative_km"": 0.6355344466976456, ""pace_min_per_km"": 13.947548648538694, ""cadence"": 84, ""heart_rate"": 128}, {""timestamp"": ""2025-05-24 16:46:42+00:00"", ""distance_cumulative_km"": 0.6363876279890777, ""pace_min_per_km"": 19.534769652558072, ""cadence"": 0, ""heart_rate"": 128}, {""timestamp"": ""2025-05-24 16:46:43+00:00"", ""distance_cumulative_km"": 0.6371099202248677, ""pace_min_per_km"": 23.074732323230656, ""cadence"": 0, ""heart_rate"": 127}, {""timestamp"": ""2025-05-24 16:46:44+00:00"", ""distance_cumulative_km"": 0.6375419661153211, ""pace_min_per_km"": 38.57622620251813, ""cadence"": 0, ""heart_rate"": 127}, {""timestamp"": ""2025-05-24 16:46:45+00:00"", ""distance_cumulative_km"": 0.637685981409816, ""pace_min_per_km"": 115.72868047419934, ""cadence"": 0, ""heart_rate"": 126}, {""timestamp"": ""2025-05-24 16:46:46+00:00"", ""distance_cumulative_km"": 0.6379740119994705, ""pace_min_per_km"": 57.86434010359113, ""cadence"": 0, ""heart_rate"": 125}, {""timestamp"": ""2025-05-24 16:46:47+00:00"", ""distance_cumulative_km"": 0.638118027291864, ""pace_min_per_km"": 115.72868216283304, ""cadence"": 0, ""heart_rate"": 125}, {""timestamp"": ""2025-05-24 16:46:48+00:00"", ""distance_cumulative_km"": 0.6384713570393447, ""pace_min_per_km"": 47.17038437560958, ""cadence"": 0, ""heart_rate"": 124}, {""timestamp"": ""2025-05-24 16:46:49+00:00"", ""distance_cumulative_km"": 0.6385628778464335, ""pace_min_per_km"": 182.10831536719564, ""cadence"": 0, ""heart_rate"": 124}, {""timestamp"": ""2025-05-24 16:46:50+00:00"", ""distance_cumulative_km"": 0.6387770473567732, ""pace_min_per_km"": 77.82013403103673, ""cadence"": 0, ""heart_rate"": 124}, {""timestamp"": ""2025-05-24 16:46:51+00:00"", ""distance_cumulative_km"": 0.6389600889754841, ""pace_min_per_km"": 91.05415542858117, ""cadence"": 0, ""heart_rate"": 121}, {""timestamp"": ""2025-05-24 16:46:52+00:00"", ""distance_cumulative_km"": 0.6392563133349939, ""pace_min_per_km"": 56.263772593099915, ""cadence"": 0, ""heart_rate"": 123}, {""timestamp"": ""2025-05-24 16:46:53+00:00"", ""distance_cumulative_km"": 0.6394003286252861, ""pace_min_per_km"": 115.72868385146684, ""cadence"": 0, ""heart_rate"": 123}, {""timestamp"": ""2025-05-24 16:46:54+00:00"", ""distance_cumulative_km"": 0.6395443439154239, ""pace_min_per_km"": 115.72868397548297, ""cadence"": 0, ""heart_rate"": 123}, {""timestamp"": ""2025-05-24 16:46:55+00:00"", ""distance_cumulative_km"": 0.6398405682690695, ""pace_min_per_km"": 56.263773706930465, ""cadence"": 0, ""heart_rate"": 124}, {""timestamp"": ""2025-05-24 16:46:56+00:00"", ""distance_cumulative_km"": 0.6400547377785204, ""pace_min_per_km"": 77.82013435403731, ""cadence"": 0, ""heart_rate"": 124}, {""timestamp"": ""2025-05-24 16:46:57+00:00"", ""distance_cumulative_km"": 0.6403427683596904, ""pace_min_per_km"": 57.864341808086955, ""cadence"": 0, ""heart_rate"": 123}, {""timestamp"": ""2025-05-24 16:46:58+00:00"", ""distance_cumulative_km"": 0.6406389927133359, ""pace_min_per_km"": 56.263773706930465, ""cadence"": 0, ""heart_rate"": 123}, {""timestamp"": ""2025-05-24 16:46:59+00:00"", ""distance_cumulative_km"": 0.6407830080042137, ""pace_min_per_km"": 115.72868338088102, ""cadence"": 0, ""heart_rate"": 124}, {""timestamp"": ""2025-05-24 16:47:00+00:00"", ""distance_cumulative_km"": 0.6409270232943516, ""pace_min_per_km"": 115.72868397548297, ""cadence"": 0, ""heart_rate"": 123}]"
6,2025-05-24 16:47:17+00:00,2025-05-24 16:47:38+00:00,21,0.018,19.8,117.3,90.9,mid-session,405,426,pause?,"[{""timestamp"": ""2025-05-24 16:47:17+00:00"", ""distance_cumulative_km"": 0.6410185441015026, ""pace_min_per_km"": 182.10831524358545, ""cadence"": 58, ""heart_rate"": 122}, {""timestamp"": ""2025-05-24 16:47:18+00:00"", ""distance_cumulative_km"": 0.6410185441015026, ""pace_min_per_km"": NaN, ""cadence"": 58, ""heart_rate"": 120}, {""timestamp"": ""2025-05-24 16:47:19+00:00"", ""distance_cumulative_km"": 0.6411100649074892, ""pace_min_per_km"": 182.10831756040727, ""cadence"": 58, ""heart_rate"": 120}, {""timestamp"": ""2025-05-24 16:47:20+00:00"", ""distance_cumulative_km"": 0.6411100649074892, ""pace_min_per_km"": NaN, ""cadence"": 60, ""heart_rate"": 120}, {""timestamp"": ""2025-05-24 16:47:21+00:00"", ""distance_cumulative_km"": 0.6412015857146403, ""pace_min_per_km"": 182.10831524358545, ""cadence"": 60, ""heart_rate"": 120}, {""timestamp"": ""2025-05-24 16:47:22+00:00"", ""distance_cumulative_km"": 0.6414420715599428, ""pace_min_per_km"": 69.30428682414644, ""cadence"": 0, ""heart_rate"": 119}, {""timestamp"": ""2025-05-24 16:47:23+00:00"", ""distance_cumulative_km"": 0.6417166339880093, ""pace_min_per_km"": 60.70277028572077, ""cadence"": 0, ""heart_rate"": 119}, {""timestamp"": ""2025-05-24 16:47:24+00:00"", ""distance_cumulative_km"": 0.6421875541616942, ""pace_min_per_km"": 35.391773237452725, ""cadence"": 0, ""heart_rate"": 119}, {""timestamp"": ""2025-05-24 16:47:25+00:00"", ""distance_cumulative_km"": 0.6436070664814479, ""pace_min_per_km"": 11.741145017248114, ""cadence"": 0, ""heart_rate"": 118}, {""timestamp"": ""2025-05-24 16:47:26+00:00"", ""distance_cumulative_km"": 0.6452578087442008, ""pace_min_per_km"": 10.096488335014978, ""cadence"": 0, ""heart_rate"": 118}, {""timestamp"": ""2025-05-24 16:47:27+00:00"", ""distance_cumulative_km"": 0.6461827647335053, ""pace_min_per_km"": 18.018911378184846, ""cadence"": 0, ""heart_rate"": 117}, {""timestamp"": ""2025-05-24 16:47:28+00:00"", ""distance_cumulative_km"": 0.6469823628887156, ""pace_min_per_km"": 20.843844988132915, ""cadence"": 0, ""heart_rate"": 117}, {""timestamp"": ""2025-05-24 16:47:29+00:00"", ""distance_cumulative_km"": 0.6476557814195067, ""pace_min_per_km"": 24.74939319002264, ""cadence"": 108, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:47:30+00:00"", ""distance_cumulative_km"": 0.6486177248810022, ""pace_min_per_km"": 17.326070259981815, ""cadence"": 94, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:47:31+00:00"", ""distance_cumulative_km"": 0.6498059754560653, ""pace_min_per_km"": 14.026250312662633, ""cadence"": 84, ""heart_rate"": 116}, {""timestamp"": ""2025-05-24 16:47:32+00:00"", ""distance_cumulative_km"": 0.6508715875613003, ""pace_min_per_km"": 15.640494245630471, ""cadence"": 106, ""heart_rate"": 115}, {""timestamp"": ""2025-05-24 16:47:33+00:00"", ""distance_cumulative_km"": 0.6516711857355028, ""pace_min_per_km"": 20.8438444930444, ""cadence"": 110, ""heart_rate"": 115}, {""timestamp"": ""2025-05-24 16:47:34+00:00"", ""distance_cumulative_km"": 0.6529079517397612, ""pace_min_per_km"": 13.476033415061812, ""cadence"": 110, ""heart_rate"": 115}, {""timestamp"": ""2025-05-24 16:47:35+00:00"", ""distance_cumulative_km"": 0.6542487069846389, ""pace_min_per_km"": 12.430829611649857, ""cadence"": 112, ""heart_rate"": 115}, {""timestamp"": ""2025-05-24 16:47:36+00:00"", ""distance_cumulative_km"": 0.6554886993555893, ""pace_min_per_km"": 13.440969791794997, ""cadence"": 114, ""heart_rate"": 115}, {""timestamp"": ""2025-05-24 16:47:37+00:00"", ""distance_cumulative_km"": 0.6567649932963018, ""pace_min_per_km"": 13.058668907176424, ""cadence"": 114, ""heart_rate"": 114}, {""timestamp"": ""2025-05-24 16:47:38+00:00"", ""distance_cumulative_km"": 0.6586729668405789, ""pace_min_per_km"": 8.735288835629282, ""cadence"": 118, ""heart_rate"": 114}]"
