time,latitude,longitude,elevation,heart_rate,cadence,lat_prev,lon_prev,distance_segment_m,distance_cumulative_km,time_delta_s,speed_mps,pace_min_per_km
2025-04-21 00:01:14+00:00,34.607043,-98.42391,341.4,132,82,34.607042,-98.423947,3.3881004169873776,0.20711045348929225,1.0,3.3881004169873776,4.91918713991944
2025-04-21 00:01:15+00:00,34.607047,-98.423872,341.4,132,82,34.607043,-98.42391,3.5061225413004546,0.2106165760305927,1.0,3.5061225413004546,4.7535988271015075
2025-04-21 00:01:16+00:00,34.607052,-98.423833,341.3,132,81,34.607047,-98.423872,3.612358162212358,0.21422893419280503,1.0,3.612358162212358,4.613800529068419
2025-04-21 00:01:17+00:00,34.607059,-98.423798,341.3,133,80,34.607052,-98.423833,3.296445604498694,0.21752537979730374,1.0,3.296445604498694,5.055960874116891
2025-04-21 00:01:18+00:00,34.607069,-98.423764,341.3,133,81,34.607059,-98.423798,3.304418800219537,0.22082979859752327,1.0,3.304418800219537,5.043761401821315
2025-04-21 00:01:19+00:00,34.607062,-98.423727,341.2,133,81,34.607069,-98.423764,3.4745800754746106,0.2243043786729979,1.0,3.4745800754746106,4.796752309046557
2025-04-21 00:01:20+00:00,34.607055,-98.423691,341.2,133,82,34.607062,-98.423727,3.385447484116488,0.2276898261571144,1.0,3.385447484116488,4.9230419547770845
2025-04-21 00:01:21+00:00,34.60705,-98.423651,341.2,134,82,34.607055,-98.423691,3.702815295877165,0.23139264145299157,1.0,3.702815295877165,4.501088676650236
2025-04-21 00:01:22+00:00,34.607049,-98.423615,341.2,134,82,34.60705,-98.423651,3.2966298590549963,0.23468927131204656,1.0,3.2966298590549963,5.055678287394277
2025-04-21 00:01:23+00:00,34.607048,-98.423577,341.2,134,82,34.607049,-98.423615,3.4795731155884364,0.238168844427635,1.0,3.4795731155884364,4.789869172552641
2025-04-21 00:01:24+00:00,34.607049,-98.42354,341.2,135,82,34.607048,-98.423577,3.3881001736127816,0.24155694460124777,1.0,3.3881001736127816,4.919187493275339
2025-04-21 00:01:25+00:00,34.607051,-98.423502,341.2,134,82,34.607049,-98.42354,3.4848990887684113,0.2450418436900162,1.0,3.4848990887684113,4.782548812881159
2025-04-21 00:01:26+00:00,34.607056,-98.423465,341.2,134,82,34.607051,-98.423502,3.431612698738692,0.24847345638875487,1.0,3.431612698738692,4.856812660160028
2025-04-21 00:01:27+00:00,34.60706,-98.423427,341.2,135,82,34.607056,-98.423465,3.506121998891748,0.2519795783876466,1.0,3.506121998891748,4.753599562499019
2025-04-21 00:01:28+00:00,34.607062,-98.423393,341.2,135,81,34.60706,-98.423427,3.1196485556172786,0.2550992269432639,1.0,3.1196485556172786,5.342492817016112
2025-04-21 00:01:29+00:00,34.607063,-98.423356,341.2,135,81,34.607062,-98.423393,3.388099604109569,0.2584873265473735,1.0,3.388099604109569,4.919188320138008
2025-04-21 00:01:30+00:00,34.607065,-98.423318,341.2,136,81,34.607063,-98.423356,3.484898503626331,0.26197222505099976,1.0,3.484898503626331,4.782549615909011
2025-04-21 00:01:31+00:00,34.607069,-98.423281,341.2,136,81,34.607065,-98.423318,3.415359844140973,0.26538758489514075,1.0,3.415359844140973,4.879925032962957
2025-04-21 00:01:32+00:00,34.60707,-98.423245,341.3,136,81,34.607069,-98.423281,3.296629067069924,0.2686842139622107,1.0,3.296629067069924,5.0556795019748835
2025-04-21 00:01:33+00:00,34.607073,-98.423213,341.3,137,82,34.60707,-98.423245,2.9476064793817778,0.2716318204415925,1.0,2.9476064793817778,5.6543165163267055
2025-04-21 00:01:34+00:00,34.607073,-98.423176,341.3,137,82,34.607073,-98.423213,3.3862740115739958,0.2750180944531665,1.0,3.3862740115739958,4.92184033041468
2025-04-21 00:01:35+00:00,34.607076,-98.423141,341.3,138,82,34.607073,-98.423176,3.2205550907325895,0.2782386495438991,1.0,3.2205550907325895,5.175101661188716
2025-04-21 00:01:36+00:00,34.60708,-98.423103,341.3,139,82,34.607076,-98.423141,3.5061211691250818,0.2817447707130242,1.0,3.5061211691250818,4.753600687496779
2025-04-21 00:01:37+00:00,34.60708,-98.423062,341.3,138,82,34.60708,-98.423103,3.752357371218797,0.285497128084243,1.0,3.752357371218797,4.44166116155043
2025-04-21 00:01:38+00:00,34.607083,-98.423023,341.4,137,82,34.60708,-98.423062,3.58486989141104,0.28908199797565404,1.0,3.58486989141104,4.649178493180912
2025-04-21 00:01:39+00:00,34.607083,-98.422981,341.4,137,81,34.607083,-98.423023,3.8438781453653346,0.2929258761210194,1.0,3.8438781453653346,4.335907479298083
