time,latitude,longitude,ele,hr,cadence,power,dt,dist,speed_mps,speed_mps_smooth,pace_sec_km,lat_prev,lon_prev,distance_segment_m,time_prev,time_delta_s,distance_cumulative_km,pace_min_per_km,heart_rate,is_walk,planning_id
2025-05-10 22:35:10+00:00,34.601708,-98.39974,335.4,136,158,,1.0,2.57238251154639,2.57238251154639,2.484378244634477,402.51519757899365,34.601706,-98.399712,2.57238251154639,2025-05-10 22:35:09+00:00,1.0,13.890802268280098,6.479090852620048,136,False,2025w19-Sat
2025-05-10 22:35:11+00:00,34.601705,-98.399765,335.4,135,160,,1.0,2.3123591715505185,2.3123591715505185,2.509603007467215,398.4693981576143,34.601708,-98.39974,2.3123591715505185,2025-05-10 22:35:10+00:00,1.0,13.893114627451649,7.20766055942096,135,False,2025w19-Sat
2025-05-10 22:35:12+00:00,34.601702,-98.399787,335.4,136,160,,1.0,2.041035396513585,2.041035396513585,2.346775838549368,426.11653979620746,34.601705,-98.399765,2.041035396513585,2025-05-10 22:35:11+00:00,1.0,13.895155662848163,8.165806447291109,136,False,2025w19-Sat
2025-05-10 22:35:13+00:00,34.601698,-98.399816,335.4,137,160,,1.0,2.6912865528459875,2.6912865528459875,2.2533229546009217,443.78902631696064,34.601702,-98.399787,2.6912865528459875,2025-05-10 22:35:12+00:00,1.0,13.897846949401009,6.192837393095604,137,False,2025w19-Sat
2025-05-10 22:35:14+00:00,34.601696,-98.399839,335.4,138,160,,1.0,2.1168317677499897,2.1168317677499897,2.2688644765009864,440.7491105604453,34.601698,-98.399816,2.1168317677499897,2025-05-10 22:35:13+00:00,1.0,13.89996378116876,7.87341736547882,138,False,2025w19-Sat
2025-05-10 22:35:15+00:00,34.601696,-98.399862,335.4,139,158,,1.0,2.1051174458990816,2.1051174458990816,2.3005487180099857,434.678906024219,34.601696,-98.399839,2.1051174458990816,2025-05-10 22:35:14+00:00,1.0,13.902068898614658,7.9172304768401,139,False,2025w19-Sat
2025-05-10 22:35:16+00:00,34.601698,-98.399888,335.4,141,156,,1.0,2.390066888970496,2.390066888970496,2.2066573914541268,453.17411025053934,34.601696,-98.399862,2.390066888970496,2025-05-10 22:35:15+00:00,1.0,13.904458965503629,6.973319481940968,141,False,2025w19-Sat
2025-05-10 22:35:17+00:00,34.601697,-98.399912,335.4,143,156,,1.0,2.1994568229189744,2.1994568229189744,2.2780359992812733,438.9746256492447,34.601698,-98.399888,2.1994568229189744,2025-05-10 22:35:16+00:00,1.0,13.906658422326547,7.577643637432741,143,False,2025w19-Sat
2025-05-10 22:35:18+00:00,34.601694,-98.399936,335.4,145,156,,1.0,2.2218292711441254,2.2218292711441254,2.3532546906877907,424.9433790388952,34.601697,-98.399912,2.2218292711441254,2025-05-10 22:35:17+00:00,1.0,13.908880251597692,7.501341447093963,145,False,2025w19-Sat
2025-05-10 22:35:19+00:00,34.601693,-98.399963,335.4,143,156,,1.0,2.4737253009163847,2.4737253009163847,2.3897178691261036,418.4594394675093,34.601694,-98.399936,2.4737253009163847,2025-05-10 22:35:18+00:00,1.0,13.911353976898608,6.737490211150715,143,False,2025w19-Sat
