time,latitude,longitude,ele,hr,cadence,power,dt,dist,speed_mps,speed_mps_smooth,pace_sec_km,lat_prev,lon_prev,distance_segment_m,time_prev,time_delta_s,distance_cumulative_km,pace_min_per_km,heart_rate,is_walk,planning_id
2025-05-08 20:42:03+00:00,34.606276,-98.398697,341.7,148,162,,1.0,2.3122346254121515,2.3122346254121515,2.284135859618865,437.8023293968432,34.606273,-98.398722,2.3122346254121515,2025-05-08 20:42:02+00:00,1.0,2.8437582474430316,7.208048792638935,148,False,2025w19-Thu
2025-05-08 20:42:04+00:00,34.606278,-98.398673,341.7,148,162,,1.0,2.2077525196441297,2.2077525196441297,2.2659140597093503,441.3230041603036,34.606276,-98.398697,2.2077525196441297,2025-05-08 20:42:03+00:00,1.0,2.8459659999626754,7.549170412762805,148,False,2025w19-Thu
2025-05-08 20:42:05+00:00,34.606277,-98.39865,341.6,148,162,,1.0,2.107936160326978,2.107936160326978,2.2434960874635226,445.732892331714,34.606278,-98.398673,2.107936160326978,2025-05-08 20:42:04+00:00,1.0,2.8480739361230025,7.90664362312315,148,False,2025w19-Thu
2025-05-08 20:42:06+00:00,34.606275,-98.398625,341.6,148,162,,1.0,2.298827319339407,2.298827319339407,2.312341145487909,432.4621399188042,34.606277,-98.39865,2.298827319339407,2025-05-08 20:42:05+00:00,1.0,2.8503727634423424,7.250087842521967,148,False,2025w19-Thu
2025-05-08 20:42:07+00:00,34.606276,-98.3986,341.6,148,162,,1.0,2.2907453076311777,2.2907453076311777,2.365508385820151,422.7421073602695,34.606275,-98.398625,2.2907453076311777,2025-05-08 20:42:06+00:00,1.0,2.8526635087499734,7.275666982478625,148,False,2025w19-Thu
2025-05-08 20:42:08+00:00,34.606275,-98.398571,341.5,148,162,,1.0,2.656460389810549,2.656460389810549,2.440136157204375,409.8131971232638,34.606276,-98.3986,2.656460389810549,2025-05-08 20:42:07+00:00,1.0,2.855319969139784,6.274025415145986,148,False,2025w19-Thu
2025-05-08 20:42:09+00:00,34.606276,-98.398544,341.5,148,162,,1.0,2.473589089004897,2.473589089004897,2.5482413029069098,392.4275141680062,34.606275,-98.398571,2.473589089004897,2025-05-08 20:42:08+00:00,1.0,2.8577935582287886,6.737861221204232,148,False,2025w19-Thu
2025-05-08 20:42:10+00:00,34.606278,-98.398517,341.4,148,162,,1.0,2.4810755325171825,2.4810755325171825,2.62138419327027,381.47784768338914,34.606276,-98.398544,2.4810755325171825,2025-05-08 20:42:09+00:00,1.0,2.8602746337613056,6.717530273288677,148,False,2025w19-Thu
2025-05-08 20:42:11+00:00,34.606279,-98.398486,341.3,148,162,,1.0,2.8393537945292264,2.8393537945292264,2.6030964430351036,384.1578757773727,34.606278,-98.398517,2.8393537945292264,2025-05-08 20:42:10+00:00,1.0,2.863113987555835,5.869891956441937,148,False,2025w19-Thu
2025-05-08 20:42:12+00:00,34.60628,-98.398457,341.3,148,162,,1.0,2.6564602643347697,2.6564602643347697,2.475140832739432,404.0174145942321,34.606279,-98.398486,2.6564602643347697,2025-05-08 20:42:11+00:00,1.0,2.8657704478201698,6.274025711494567,148,False,2025w19-Thu
2025-05-08 20:42:13+00:00,34.606281,-98.398429,341.2,148,162,,1.0,2.5650215128753597,2.5650215128753597,2.565087088402612,389.85031132909495,34.60628,-98.398457,2.5650215128753597,2025-05-08 20:42:12+00:00,1.0,2.8683354693330454,6.497684294786604,148,False,2025w19-Thu
