timestamp,distance_cumulative_km,pace_min_per_km,cadence,heart_rate
2025-04-21 00:00:23+00:00,0.008572915398742446,4.076722450277891,0,79
2025-04-21 00:00:24+00:00,0.011965934573076192,4.912055943000285,0,80
2025-04-21 00:00:25+00:00,0.015107907178747595,5.304533836455431,0,79
2025-04-21 00:00:26+00:00,0.017356358849123496,7.412523124063251,0,82
2025-04-21 00:00:27+00:00,0.02111530156688239,4.433879750616892,0,80
2025-04-21 00:00:28+00:00,0.024333619793039912,5.17869857136503,0,79
2025-04-21 00:02:25+00:00,0.4613402212828903,11.691505009212388,166,136
2025-04-21 00:02:28+00:00,0.4665874329589014,8.131366732300394,136,132
2025-04-21 00:02:29+00:00,0.4694188823856967,5.8862785406921425,136,133
2025-04-21 00:02:30+00:00,0.47284998578264936,4.857533589574281,136,132
2025-04-21 00:11:08+00:00,2.181588318970636,7.5491770682572215,100,153
2025-04-21 00:11:09+00:00,2.1837195865538943,7.820087975307912,100,153
2025-04-21 00:11:10+00:00,2.187060947602707,4.987997332979785,100,153
2025-04-21 00:21:51+00:00,4.297039007511341,5.237453395031266,0,192
2025-04-21 00:21:52+00:00,4.300501800190946,4.813080522598458,0,192
2025-04-21 00:28:04+00:00,5.489948763436245,6.192835870210639,104,159
2025-04-21 00:28:05+00:00,5.491962354496982,8.277102697256424,104,160
2025-04-21 00:28:06+00:00,5.4947171517867,6.0500640327343085,104,159
2025-04-21 00:28:07+00:00,5.497462957845374,6.069875163742933,104,160
2025-04-21 00:40:03+00:00,7.495112601305653,8.711866712608483,0,155
2025-04-21 00:40:04+00:00,7.497065922694268,8.532492449600733,0,155
2025-04-21 00:40:05+00:00,7.499909574333194,5.8610203063751225,0,155
2025-04-21 00:40:06+00:00,7.50368687942219,4.412325615040459,0,155
2025-04-21 00:40:07+00:00,7.507586587017213,4.273833253875024,0,155
